Last Name,First Name,College,Rank,Draft Class,Position,Jersey,Height,Weight,2025 College Year,Awards,Star Rating,Hometown,Homestate,Race,Photo
Barnes,Kyron,Nicholls,686,2026,OT,,,,,,,,,,
McCown,Owen,UTSA,687,2026,QB,13,73,190,,,,Rusk,,,
Jatta,Isaiah,BYU,688,2026,OT,71,78,315,,,,San Diego,,,
Kattus,Josh,Kentucky,689,2026,TE,84,76,247,,,,Cincinnati,,,
Smith,D.Q.,South Carolina,690,2026,S,,,,,,,,,,
Westmoreland,Maurice,Tulane,691,2026,EDGE,,74,250,,,,Houston,,,
Jackson,Amari,Boston College,692,2026,CB,24,71,190,,,,Mcdonough,,,
Ryan,Carsen,BYU,693,2026,TE,20,76,250,,,,Orem,,,
Kelly,Eddie,West Virginia,694,2026,DL,1,77,288,,,,Orlando,,,
Glover,Jaron,Mississippi State,695,2026,WR,18,73,205,,,,Sarasota,,,
Redwood,Asani,West Virginia,696,2026,DL,92,75,296,,,,Suwanee,,,
Hausmann,Ernest,Michigan,697,2026,LB,15,74,235,,,,Columbus,,,
Saunders,Donovan,Utah,698,2026,CB,4,76,187,,,,San Diego,,,
Donaldson,C.J.,Ohio State,699,2026,RB,,,,,,,,,,
Allen,Marcus,North Carolina,700,2026,CB,29,74,190,,,,Marietta,,,
Lucas,Jaylin,Florida State,701,2026,RB,12,69,173,,,,Houma,,,
Brown,Byrum,South Florida,702,2026,QB,17,75,231,,,,Raleigh,,,
Paul,Andrew,Jacksonville State,703,2026,RB,,71,215,,,,Dallas,,,
Fifita,Noah,Arizona,704,2026,QB,1,70,186,,,,Huntington Beach,,,
Reese,Richard,Stephen F. Austin,705,2026,RB,29,71,175,,,,Bellville,,,
Pyburn,Jack,LSU,706,2026,EDGE,44,76,264,,,,Jacksonville,,,
Ross-Simmons,Justus,Syracuse,707,2026,WR,12,75,210,,,,Rochester,,,
Sorsby,Brendan,Cincinnati,708,2026,QB,2,75,235,,,,Corinth,,,
Burke,Ethan,Texas,709,2026,EDGE,91,78,259,,,,Austin,,,
Agu,Darren,New Mexico,710,2026,EDGE,10,78,244,,,,London,,,
Gibson,Gavin,North Carolina,711,2026,CB,5,72,185,,,,Hickory,,,
FitzSimmons,Sean,Pittsburgh,712,2026,DL,55,75,295,,,,Monaca,,,
Bock II,John,Tulane,713,2026,IOL,51,75,288,,,,Fort Lauderdale,,,
Young,Colbie,Georgia,714,2026,WR,8,75,215,,,,Binghamton,,,
Ball,Cameron,Arkansas,715,2026,DL,5,77,326,,,,Atlanta,,,
Earby,Jeremiah,Boise State,716,2026,CB,6,74,182,,,,East Palo Alto,,,
Pollard,Jordan,San Jose State,717,2026,LB,,,,,,,,,,
St. Louis,Lance,Texas,718,2026,LS,58,72,224,,,,Gilbert,,,
Joly,Justin,NC State,719,2026,TE,7,75,251,,,,Brewster,,,
Cole,Jay'Vion,Arizona,720,2026,CB,8,70,191,,,,Oakland,,,
McCoy,Bryan,Oklahoma State,721,2026,LB,5,72,225,,,,Chicago,,,
Williams,James,Florida State,722,2026,EDGE,10,78,262,,,,Kansas City,,,
Kirkland,Justin,BYU,723,2026,DL,96,75,340,,,,West Haven,,,
Silver,Keeshawn,USC,724,2026,DL,9,76,330,,,,Rocky Mount,,,
Foreman,Korey,Fresno State,725,2026,EDGE,,76,250,,,,Corona,,,
Payne,Damon,Michigan,726,2026,DL,44,76,311,,,,Belleville,,,
Rucci,Nolan,Penn State,727,2026,OT,72,80,307,,,,Lititz,,,
Salter,Kaidon,Colorado,728,2026,QB,3,73,190,,,,Cedar Hill,,,
Nelson Jr.,Keenan,Ohio State,729,2026,S,16,73,205,,,,Philadelphia,,,
Huard,Sam,USC,730,2026,QB,7,73,210,,,,Bellevue,,,
Sorey Jr.,Xavian,Arkansas,731,2026,LB,10,75,231,,,,Campbellton,,,
Ryan,Sage,Mississippi,732,2026,S,,,,,,,,,,
Rubio,Gabriel,Notre Dame,733,2026,DL,97,77,322,,,,Saint Louis,,,
Dotson-Oyetade,Ezra,Texas State,734,2026,IOL,52,75,290,,,,Garland,,,
Daniel-Sisavanh,David,Troy,735,2026,S,,,,,,,,,,
Zambrano,Hunter,Texas Tech,736,2026,IOL,57,77,305,,,,Weston,,,
Brown,Prophet,USC,737,2026,CB,16,71,190,,,,Sacramento,,,
Michalski,Zen,Indiana,738,2026,OT,75,78,319,,,,Floyds Knobs,,,
Morris,Micah,Georgia,739,2026,IOL,56,76,330,,,,Kingsland,,,
Adeleye,Tunmise,UNLV,740,2026,DL,30,76,275,,,,Katy,,,
McClain,Malik,Arizona State,741,2026,WR,12,77,205,,,,Daphne,,,
Hilton,Chris,LSU,742,2026,WR,3,72,190,,,,Zachary,,,
Jackson,Cody,Tarleton State,743,2026,WR,15,72,185,,,,Richmond,,,
Smith,Clayton,Arizona State,744,2026,EDGE,10,77,255,,,,Queen City,,,
Prochazka,Teddy,Nebraska,745,2026,OT,65,82,320,,,,Elkhorn,,,
Brinson,Romello,SMU,746,2026,WR,3,74,190,,,,Miami,,,
Carter,Bryce,Texas State,747,2026,DL,96,75,274,,,,Chesterfield,,,
Davis Jr.,Derrick,Pittsburgh,748,2026,RB,34,72,210,,,,Pittsburgh,,,
Banks,Shadrach,UTSA,749,2026,LB,17,73,230,,,,Houston,,,
Gilliam,Kelvin,Virginia Tech,750,2026,DL,22,75,295,,,,Richmond,,,
Johnson,J.K.,Oklahoma State,751,2026,CB,,,,,,,,,,
Drones,Kyron,Virginia Tech,752,2026,QB,1,74,235,,,,Pearland,,,
Walden,Bram,Arizona State,753,2026,IOL,75,76,305,,,,Scottsdale,,,
Ferguson II,Terrence,Syracuse,754,2026,IOL,69,76,320,,,,Fort Valley,,,
Wright,Ceyair,Nebraska,755,2026,CB,15,72,190,,,,Los Angeles,,,
King,Wes,Wyoming,756,2026,IOL,78,77,310,,,,Appleton,,,
Lawson,Keli,UCF,757,2026,LB,,76,223,,,,Stephens City,,,
Poku,Emmanuel,East Carolina,758,2026,IOL,69,78,326,,,,Charlotte,,,
Brooks,Dylan,Kansas,759,2026,EDGE,13,76,245,,,,Roanoke,,,
Del Rio-Wilson,Carlos,Marshall,760,2026,QB,7,74,215,,,,Atlanta,,,
Ballard,Jayden,Wisconsin,761,2026,WR,4,74,205,,,,Massillon,,,
Leary,Christian,Western Michigan,762,2026,WR,1,70,180,,,,Edgewater,,,
Malone,Tywone,Ohio State,763,2026,DL,95,76,309,,,,Oradell,,,
Calloway,Kadarius,New Mexico State,764,2026,RB,1,72,220,,,,Philadelphia,,,
Ware-Hudson,Kyron,Penn State,765,2026,WR,11,73,215,,,,Duarte,,,
Byrd,Savion,SMU,766,2026,IOL,54,77,304,,,,Cedar Hill,,,
Deal,Devean,TCU,767,2026,EDGE,11,76,250,,,,Garland,,,
Benzschawel,J.P.,Wisconsin,768,2026,IOL,,,,,,,,,,
Aybar,Wilfredo,Stanford,769,2026,EDGE,14,74,260,,,,Fall River,,,
Gilbert,Jardin,LSU,770,2026,S,2,73,193,,,,White Castle,,,
Pryor,Evan,Cincinnati,771,2026,RB,6,69,195,,,,Cornelius,,,
Goodwin,Armoni,UT Martin,772,2026,RB,7,68,195,,,,Trussville,,,
Green,Nyland,Arizona State,773,2026,CB,15,74,185,,,,Covington,,,
Pena,Trebor,Penn State,774,2026,WR,8,70,186,,,,Ocean Township,,,
Denhoff,Cade,Clemson,775,2026,EDGE,44,77,260,,,,Plant City,,,
Kollie,Prince,Vanderbilt,776,2026,LB,20,73,227,,,,Jonesborough,,,
Koht,Keanu,Vanderbilt,777,2026,EDGE,9,76,232,,,,Vero Beach,,,
Smith,Devonta,Notre Dame,778,2026,CB,,71,196,,,,Cincinnati,,,
Johnson Jr.,L.J.,California,779,2026,RB,,,,,,,,,,
Earle,JoJo,UNLV,780,2026,WR,11,70,185,,,,Fort Worth,,,
Cardwell,Byron,San Diego State,781,2026,RB,21,72,215,,,,San Diego,,,
Burris,Marcus,Memphis,782,2026,DL,34,77,270,,,,Texarkana,,,
Thompson,Ty,Tulane,783,2026,TE,13,76,224,,,,Gilbert,,,
Colzie,Deion,Miami (OH),784,2026,WR,4,76,211,,,,Mcdonough,,,
Hill,Destyn,LSU,785,2026,WR,2,73,197,,,,New Orleans,,,
McGhee,Damarius,Florida Atlantic,786,2026,CB,,72,175,,,,Pensacola,,,
Morton,Behren,Texas Tech,787,2026,QB,2,74,220,,,,Eastland,,,
Altmyer,Luke,Illinois,788,2026,QB,9,74,205,,,,Starkville,,,
Davis,Raesjon,Oregon State,789,2026,LB,9,72,223,,,,Norco,,,
Cooley,Trevion,Troy,790,2026,RB,3,70,208,,,,Raleigh,,,
Calvert,Ethan,Cal Poly,791,2026,LB,3,75,215,,,,Westlake Village,,,
Benson,Malik,Oregon,792,2026,WR,4,73,195,,,,Lansing,,,
Daniels,Kendal,Oklahoma,793,2026,S,5,77,242,,,,Beggs,,,
Patterson,Zaire,Clemson,794,2026,EDGE,91,77,260,,,,Winston-salem,,,
Dickerson,Avante,Arkansas State,795,2026,CB,9,71,181,,,,Omaha,,,
Patterson,Davaughn,Wake Forest,796,2026,S,5,72,217,,,,Jacksonville,,,
Williams,Jeremiah,Texas A&M,797,2026,EDGE,,,,,,,,,,
Stone,Preston,Northwestern,798,2026,QB,8,73,215,,,,Dallas,,,
Onyedim,Tyler,Texas A&M,799,2026,DL,11,75,295,,,,Richmond,,,
Anderson,Raheem,Western Michigan,800,2026,IOL,62,74,321,,,,Detroit,,,
Collins,Dacari,Louisville,801,2026,WR,3,76,215,,,,Atlanta,,,
Anthony,Andrel,Duke,802,2026,WR,1,73,186,,,,Lansing,,,
Ishmael,Jabari,Southern Miss,803,2026,EDGE,9,78,270,,,,Miami,,,
Davies,Jaylin,Oklahoma State,804,2026,CB,2,71,180,,,,Rancho Cucamonga,,,
Styles Jr.,Lorenzo,Ohio State,805,2026,CB,3,73,195,,,,Pickerington,,,
Jefferson,Jonathan,SMU,806,2026,DL,94,75,315,,,,Douglasville,,,
Green,Taylen,Arkansas,807,2026,QB,10,78,224,,,,Lewisville,,,
Doman,Tommy,Florida,808,2026,P,19,76,218,,,,Rochester Hills,,,
Diggs,Logan,Mississippi,809,2026,RB,,,,,,,,,,
Manjack IV,Joseph,TCU,810,2026,WR,,,,,,,,,,
Henderson,Jason,Old Dominion,811,2026,LB,42,73,225,,,,Dingmans Ferry,,,
Brown,Jared,South Carolina,812,2026,WR,14,72,195,,,,Lilburn,,,
Bray,Jaden,West Virginia,813,2026,WR,5,74,209,,,,Norman,,,
Fields,Horatio,Auburn,814,2026,WR,5,74,201,,,,Douglasville,,,
Taylor,Kolbey,Vanderbilt,815,2026,CB,3,75,190,,,,Houston,,,
Favors,Jordan,Appalachian State,816,2026,S,,,,,,,,,,
Thomas,Rara,Troy,817,2026,WR,7,74,208,,,,Eufaula,,,
Boykins,DeAndre,Oklahoma State,818,2026,CB,15,72,200,,,,Beaufort,,,
Gosnell,Benji,Virginia Tech,819,2026,TE,82,77,254,,,,Meadows Of Dan,,,
Giudice,Dominick,Missouri,820,2026,IOL,56,76,312,,,,Freehold,,,
Coogan,Pat,Indiana,821,2026,IOL,78,77,310,,,,Palos Heights,,,
McCaskill IV,Alton,Sam Houston State,822,2026,RB,,,,,,,,,,
Thomas,Jayden,Virginia,823,2026,WR,8,74,220,,,,Paulding County,,,
Metayer,Chamon,Arizona State,824,2026,TE,7,76,255,,,,Miami,,,
Gusta,David,Kentucky,825,2026,DL,60,75,317,,,,San Bernardino,,,
Rosiek,Dylan,Illinois,826,2026,LB,28,73,235,,,,East Lake,,,
Retzlaff,Jake,Tulane,827,2026,QB,12,73,205,,,,Corona,,,
Gentry,Eric,USC,828,2026,LB,18,78,225,,,,Philadelphia,,,
Sydnor,Khordae,Vanderbilt,829,2026,EDGE,96,76,266,,,,New York,,,
Platt Jr.,Corey,Houston,830,2026,LB,9,74,215,,,,Little Rock,,,
Bradley,Jerand,Kansas State,831,2026,WR,5,77,223,,,,Desoto,,,
Haynes,Jamal,Georgia Tech,832,2026,RB,1,69,190,,,,Loganville,,,
Brown,Sean,NC State,833,2026,LB,,72,216,,,,Charlotte,,,
Curry,Caden,Ohio State,834,2026,EDGE,92,75,260,,,,Greenwood,,,
Rusk,Cole,Illinois,835,2026,TE,14,77,250,,,,Rock Island,,,
Kelly,Jack,BYU,836,2026,LB,17,74,242,,,,Kearns,,,
Woodson,Caleb,Virginia Tech,837,2026,LB,20,75,230,,,,Haymarket,,,
van den Berg,Jordan,Georgia Tech,838,2026,DL,99,75,300,,,,Johannesburg,,,
Savea,Tiaoalii,Arizona,839,2026,DL,,,,,,,,,,
Chestnut,Darian,Syracuse,840,2026,CB,2,72,195,,,,Camden,,,
Allen,Cyrus,Cincinnati,841,2026,WR,4,71,180,,,,New Orleans,,,
Hallman,Ricardo,Wisconsin,842,2026,CB,2,70,190,,,,Miami,,,
Carnell,Daylan,Missouri,843,2026,S,13,74,225,,,,Indianapolis,,,
Davis,Carter,Boston College,844,2026,S,7,73,190,,,,Baltimore,,,
Thomas,Jacob,James Madison,845,2026,S,7,73,212,,,,Ashburn,,,
Stribling,De'Zhaun,Mississippi,846,2026,WR,,,,,,,,,,
Lawrence,Malachi,UCF,847,2026,EDGE,51,76,250,,,,Louisville,,,
Kacmarek,Will,Ohio State,848,2026,TE,89,78,258,,,,Saint Louis,,,
Zimmerly,Cade,Bowling Green,849,2026,IOL,72,73,300,,,,Perrysburg,,,
Sharp,Bauer,LSU,850,2026,TE,10,77,246,,,,Dothan,,,
Blay,David,Miami (FL),851,2026,DL,,,,,,,,,,
Hodge,Preston,Colorado,852,2026,CB,4,72,200,,,,Waxahachie,,,
Traore,Seydou,Mississippi State,853,2026,TE,8,76,235,,,,London,,,
Atkinson,Beau,Ohio State,854,2026,EDGE,14,78,258,,,,Raleigh,,,
Prather,Elijah,Troy,855,2026,IOL,58,76,305,,,,LaVERGNE,,,
Auburn,Bert,Miami (FL),856,2026,K,,,,,,,,,,
Geers,Jameson,Minnesota,857,2026,TE,86,77,250,,,,Channahon,,,
Waites,Kamryn,Florida,858,2026,IOL,75,80,364,,,,Dallas,,,
Grimes,Tony,Purdue,859,2026,CB,,74,195,,,,Virginia Beach,,,
Smalls,Sav'ell,Colorado,860,2026,TE,31,75,265,,,,Burien,,,
Greene,Malcolm,UMass,861,2026,S,,,,,,,,,,
Alford,Xavion,Arizona State,862,2026,S,2,72,200,,,,Pearland,,,
Omeire,Troy,UNLV,863,2026,WR,,76,210,,,,Houston,,,
Braun,Joshua,Kentucky,864,2026,IOL,,,,,,,,,,
Gentry,Andrew,BYU,865,2026,OT,75,80,315,,,,Littleton,,,
Sims,Jeff,Arizona State,866,2026,QB,2,76,220,,,,Jacksonville,,,
Baker,Tosh,Notre Dame,867,2026,OT,79,80,320,,,,Scottsdale,,,
Ogunbiyi,Aki,Colorado,868,2026,IOL,74,76,340,,,,Sugar Land,,,
Williams,E.J.,Indiana,869,2026,WR,7,76,203,,,,Phenix City,,,
Davis II,Fred,Northwestern,870,2026,CB,-1,,,,,,,,,
Scott,Keionte,Miami (FL),871,2026,CB,,,,,,,,,,
Pyne,Drew,Bowling Green,872,2026,QB,9,72,200,,,,New Canaan,,,
Clowney,Demon,South Carolina,873,2026,EDGE,30,76,255,,,,Baltimore,,,
Lawrence,Key,UCLA,874,2026,CB,4,73,200,,,,Nashville,,,
Lynch,Kadin,William & Mary,875,2026,IOL,72,76,300,,,,Weaverville,,,
King,Haynes,Georgia Tech,876,2026,QB,10,75,215,,,,Longview,,,
Johnson,Max,North Carolina,877,2026,QB,14,77,225,,,,Watkinsville,,,
Butler,Jimari,LSU,878,2026,EDGE,12,77,265,,,,Mobile,,,
Corcoran,Turner,Nebraska,879,2026,IOL,69,78,310,,,,Lawrence,,,
Doost,Alexander,Arizona,880,2026,IOL,,,,,,,,,,
Trayanum,Chip,Toledo,881,2026,RB,,,,,,,,,,
Kamara,Bangally,Kansas,882,2026,LB,1,74,235,,,,Akron,,,
Wright,Jeremiah,Auburn,883,2026,IOL,77,77,348,,,,Selma,,,
Lindberg,Chad,North Carolina,884,2026,IOL,69,78,315,,,,League City,,,
Grimes,Reggie,Memphis,885,2026,EDGE,,76,282,,,,Antioch,,,
Dix Jr.,Stephen,Arkansas,886,2026,LB,14,73,240,,,,Orlando,,,
Scott,Miles,Illinois,887,2026,S,10,71,210,,,,Dolton,,,
Stewart,Terion,Virginia Tech,888,2026,RB,8,69,222,,,,Memphis,,,
Parks,Walker,Clemson,889,2026,IOL,64,77,310,,,,Lexington,,,
Williams,Roydell,Florida State,890,2026,RB,5,70,221,,,,Hueytown,,,
Harvey,DJ,USC,891,2026,CB,,,,,,,,,,
Maclin,Ja'Mori,Kentucky,892,2026,WR,,,,,,,,,,
Van Dyke,Tyler,SMU,893,2026,QB,16,76,230,,,,Glastonbury,,,
Wade,Dillon,Auburn,894,2026,IOL,52,76,315,,,,Houston,,,
White,Jordan,Vanderbilt,895,2026,IOL,53,74,300,,,,Largo,,,
Bailey,Matthew,Illinois,896,2026,S,7,74,215,,,,Moline,,,
Daniels,Jalon,Kansas,897,2026,QB,6,72,220,,,,Lawndale,,,
Thompson,Stefon,Florida State,898,2026,LB,7,73,240,,,,Long Island,,,
Lacy,Caullin,Louisville,899,2026,WR,5,70,190,,,,Mobile,,,
Carter,Jahmeer,Virginia,900,2026,DL,90,74,311,,,,Severn,,,
Prunty,Karon,Wake Forest,901,2026,CB,3,74,192,,,,Portsmouth,,,
Hight,Martel,Vanderbilt,902,2026,CB,4,72,180,,,,Rome,,,
Edmond,Gilber,South Carolina,903,2026,EDGE,55,76,255,,,,Fort Pierce,,,
Graham,D.J.,Kansas,904,2026,CB,7,72,200,,,,Fort Worth,,,
Ford,Courtland,UCLA,905,2026,OT,77,78,315,,,,Peoria,,,
Berger,Jalen,UCLA,906,2026,RB,,73,215,,,,Newark,,,
Stukes,Treydan,Arizona,907,2026,CB,2,74,195,,,,Litchfield Park,,,
Zdroik,Payton,Air Force,908,2026,DL,,,,,,,,,,
Lowery Jr.,Leon,Illinois,909,2026,LB,,,,,,,,,,
Bennett,Braydon,Virginia Tech,910,2026,RB,24,73,205,,,,Greenville,,,
Pavia,Diego,Vanderbilt,911,2026,QB,2,72,207,,,,Albuquerque,,,
Dawkins,Nick,Penn State,912,2026,IOL,,,,,,,,,,
Richardson,Dominic,Tulsa,913,2026,RB,21,72,210,,,,Oklahoma City,,,
Skipper,Tyree,Louisiana-Lafayette,914,2026,S,,,,,,,,,,
Faison,Rahsul,South Carolina,915,2026,RB,1,72,218,,,,Pottstown,,,
Whittington,Noah,Oregon,916,2026,RB,6,68,203,,,,Fort Valley,,,
Greene,Donavon,Virginia Tech,917,2026,WR,3,74,196,,,,Mount Airy,,,
Wollschlaeger,Alex,Kentucky,918,2026,OT,,,,,,,,,,
Sluka,Matthew,James Madison,919,2026,QB,9,74,211,,,,Locust Valley,,,
Coleman,Tavian,Colorado,920,2026,DL,94,73,300,,,,Humble,,,
Johnson,Ja'Varrius,UCF,921,2026,WR,9,70,180,,,,Trussville,,,
McNamara,Cade,East Tennessee State,922,2026,QB,11,73,205,,,,Reno,,,
Coleman,Ben,Arizona State,923,2026,IOL,62,75,320,,,,Murrieta,,,
Bedford,Matthew,Oregon,924,2026,OT,77,78,305,,,,Cordova,,,
Clary,Antonio,Virginia,925,2026,S,,72,204,,,,Jacksonville,,,
Toure,Mohamed,Miami (FL),926,2026,LB,,,,,,,,,,
Finn,Dequan,Miami (OH),927,2026,QB,1,74,206,,,,Detroit,,,
Calzada,Zach,Kentucky,928,2026,QB,5,76,230,,,,Buford,,,
Damuni,Levani,Utah,929,2026,LB,3,75,246,,,,Providence,,,
Lagway,DJ,Florida,1,2027,QB,,,,,,,,,,
Manning,Arch,Texas,2,2027,QB,16,76,219,,,,New Orleans,,,
Raiola,Dylan,Nebraska,3,2027,QB,15,75,230,,,,Buford,,,
Williams,Ryan,Alabama,4,2027,WR,2,72,178,,,,Saraland,,,
Knapp,Anthonie,Notre Dame,5,2027,OT,54,76,296,,,,Roswell,,,
Ross,Jordan,Tennessee,6,2027,DL,29,77,245,,,,Vestavia Hills,,,
Stewart,Dylan,South Carolina,7,2027,EDGE,6,77,245,,,,Washington,,,
Sayin,Julian,Ohio State,8,2027,QB,10,73,208,,,,Carlsbad,,,
Moore,Leonard,Notre Dame,9,2027,CB,15,74,195,,,,Round Rock,,,
Frederique Jr.,OJ,Miami (FL),10,2027,CB,,,,,,,,,,
Perich,Koi,Minnesota,11,2027,S,3,73,200,,,,Esko,,,
Jackson,Jayden,Oklahoma State,12,2027,DL,,,,,,,,,,
Scott,Justin,Miami (FL),13,2027,DL,,,,,,,,,,
Bolden,KJ,Georgia,14,2027,S,4,72,185,,,,Buford,,,
Moore,TJ,Clemson,15,2027,WR,,,,,,,,,,
Brown,Sammy,Clemson,16,2027,LB,47,74,235,,,,Commerce,,,
Simmons,Colin,Texas,17,2027,EDGE,1,75,240,,,,Dallas,,,
Watson,Maraad,Texas,18,2027,DL,98,75,313,,,,Irvington,,,
Frazier,Nate,Georgia,19,2027,RB,3,70,210,,,,Compton,,,
Hampton,Ashton,Clemson,20,2027,CB,23,74,200,,,,Tallahassee,,,
Bowen,Eli,Oklahoma,21,2027,CB,23,69,183,,,,Corinth,,,
Rushing,Elijah,Oregon,22,2027,EDGE,,,,,,,,,,
Marsh,Nick,Michigan State,23,2027,WR,,,,,,,,,,
Robinson IV,Ellis,Georgia,24,2027,CB,,,,,,,,,,
Carter,Noah,Alabama,25,2027,EDGE,,,,,,,,,,
Brown,Isaac,Louisville,26,2027,RB,,,,,,,,,,
Carter,Boo,Tennessee,27,2027,CB,,,,,,,,,,
Smith,Jeremiah,Ohio State,28,2027,WR,,,,,,,,,,
Seaton,Jordan,Colorado,29,2027,OT,,,,,,,,,,
Thompson,Josiah,South Carolina,30,2027,OT,,,,,,,,,,
Coleman,Cam,Auburn,31,2027,WR,,,,,,,,,,
Wesco,Bryant,Clemson,32,2027,WR,,,,,,,,,,
Banfield,Aidan,North Carolina,33,2027,IOL,,,,,,,,,,
McCray,LJ,Florida,34,2027,EDGE,,,,,,,,,,
Degraaf,Decker,Washington,35,2027,TE,,,,,,,,,,
Mbakwe,Jaylen,Alabama,36,2027,WR,,,,,,,,,,
Kromenhoek,Luke,Florida State,37,2027,QB,,,,,,,,,,
Crawford,Jay,Auburn,38,2027,CB,,,,,,,,,,
Brewu,Francis,Pittsburgh,39,2027,DL,,,,,,,,,,
Baker,Brandon,Texas,40,2027,OT,,,,,,,,,,
Scott Jr.,Aaron,Ohio State,41,2027,CB,,,,,,,,,,
Zandamela,Jason,Florida,42,2027,IOL,,,,,,,,,,
Stone,David,Oklahoma,43,2027,DL,,,,,,,,,,
Cole,Chris,Georgia,44,2027,LB,,,,,,,,,,
Mincey,Zavier,Alabama,45,2027,S,,,,,,,,,,
Nwaneri,Williams,Nebraska,46,2027,DL,,,,,,,,,,
Spears,Dashawn,LSU,47,2027,S,,,,,,,,,,
Heywood,Kevin,Wisconsin,48,2027,OT,,,,,,,,,,
Reynolds,Luke,Penn State,49,2027,TE,,,,,,,,,,
Black,Kobe,Texas,50,2027,CB,,,,,,,,,,
Wingo,Ryan,Texas,51,2027,WR,,,,,,,,,,
Phillips Jr.,Dwight,Georgia,53,2027,RB,,,,,,,,,,
Williams,Amaree,Florida State,54,2027,TE,,,,,,,,,,
Noland,Air,South Carolina,55,2027,QB,,,,,,,,,,
Williams,Amaris,Auburn,56,2027,EDGE,,,,,,,,,,
Blount,Armondo,Miami (FL),57,2027,DL,,,,,,,,,,
Sprague,Andrew,Michigan,58,2027,OT,,,,,,,,,,
White Jr.,Antonio,Rutgers,59,2027,S,,,,,,,,,,
Warren,Bennett,Tennessee,60,2027,OT,,,,,,,,,,
Bethel-Roman,Ashton,Texas A&M,61,2027,WR,,,,,,,,,,
Pickett Jr.,Booker,Miami (FL),62,2027,EDGE,,,,,,,,,,
Ivy,Blake,Texas A&M,63,2027,OT,,,,,,,,,,
Johnson,Brauntae,Notre Dame,64,2027,S,,,,,,,,,,
Prieskorn,Brady,Michigan,65,2027,TE,,,,,,,,,,
Cain,Bryce,Auburn,66,2027,WR,,,,,,,,,,
West,Bryce,Ohio State,67,2027,CB,,,,,,,,,,
Staley,Braylon,Tennessee,68,2027,WR,,,,,,,,,,
Odom,Caleb,Alabama,69,2027,TE,,,,,,,,,,
Carr,CJ,Notre Dame,70,2027,QB,,,,,,,,,,
Bates,Cai,Florida State,71,2027,CB,,,,,,,,,,
Nelson,Carter,Nebraska,72,2027,TE,,,,,,,,,,
Poe,Casey,Alabama,73,2027,IOL,,,,,,,,,,
Jones,Carlon,USC,74,2027,DL,,,,,,,,,,
Lester III,Charles,Florida State,75,2027,CB,,,,,,,,,,
Echols,Coen,LSU,76,2027,IOL,,,,,,,,,,
Cousins,Cooper,Penn State,77,2027,IOL,,,,,,,,,,
Bentancur,Christian,Clemson,78,2027,TE,,,,,,,,,,
Warner,DJ,Kansas,79,2027,EDGE,,,,,,,,,,
Crutchfield,Courtney,Missouri,80,2027,WR,,,,,,,,,,
Mitchell,Davon,Oklahoma,81,2027,TE,,,,,,,,,,
Calhoun,Daniel,Georgia,82,2027,OT,,,,,,,,,,
Evans,Dealyn,Texas A&M,83,2027,DL,,,,,,,,,,
James,Daniel,Cincinnati,84,2027,CB,,,,,,,,,,
Mayo,Darien,Clemson,85,2027,DL,,,,,,,,,,
Jones,Dilin,Wisconsin,86,2027,RB,,,,,,,,,,
Johnson,Dillan,Wisconsin,87,2027,DL,,,,,,,,,,
Baxter,Devon,Michigan,88,2027,EDGE,,,,,,,,,,
Carter,Dontae,Vanderbilt,89,2027,S,,,,,,,,,,
Houston,Eddrick,Ohio State,90,2027,DL,,,,,,,,,,
McKinley,Dominick,LSU,91,2027,DL,,,,,,,,,,
Brown,Elijah,Stanford,92,2027,QB,,,,,,,,,,
Newby,Elijah,USC,93,2027,LB,,,,,,,,,,
Willor Jr.,Ernest,Wisconsin,94,2027,DL,,,,,,,,,,
Mandell,Emerson,Wisconsin,95,2027,IOL,,,,,,,,,,
Brooks,Eugene,Oklahoma,96,2027,IOL,,,,,,,,,,
Johnson,Fred,South Carolina,97,2027,LB,,,,,,,,,,
Westphal,Fletcher,Florida,98,2027,OT,,,,,,,,,,
Williams,Gabe,Virginia Tech,99,2027,LB,,,,,,,,,,
Stover,Garrett,Ohio State,100,2027,LB,,,,,,,,,,
Sexton,Garrett,Penn State,101,2027,OT,,,,,,,,,,
Bair,Gatlin,Oregon,102,2027,WR,,,,,,,,,,
Hejny,Hauss,TCU,103,2027,QB,,,,,,,,,,
Hawkins,Gus,Kansas State,104,2027,OT,,,,,,,,,,
Carreon,Ivan,Oklahoma,105,2027,WR,,,,,,,,,,
Smith,Jacob,Kentucky,106,2027,EDGE,,,,,,,,,,
Davis,Jadyn,Michigan,107,2027,QB,,,,,,,,,,
Merklinger,Jake,Tennessee,108,2027,QB,,,,,,,,,,
Nesta,James,Oklahoma,109,2027,LB,,,,,,,,,,
Peoples,James,Ohio State,110,2027,RB,,,,,,,,,,
Brown,Jaylen,Missouri,111,2027,DL,,,,,,,,,,
Ross,Jayshawn,Alabama,112,2027,EDGE,,,,,,,,,,
Beaman,Jeremiah,Alabama,113,2027,DL,,,,,,,,,,
Johnson,Jericho,Oregon,114,2027,DL,,,,,,,,,,
Smith II,Jerod,Kentucky,115,2027,EDGE,,,,,,,,,,
Melvin,Jeremiah,Wake Forest,116,2027,WR,,,,,,,,,,
Mitchell,Jon,Penn State,117,2027,CB,,,,,,,,,,
Marshall,Jordan,Michigan,118,2027,RB,,,,,,,,,,
