Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTAK,PBSH,PPUR,PPRC,PMCV,PZCV,PHTP,PPRS
0,0.0,25.0,25.0,0.0,0.0,76.0,78.0,0.0,76.0,0.0,74.0,88.0,85.0,83.0,74.0,0.0,0.0,88.0,40.0
0,0.0,25.0,59.0,0.0,1.0,76.0,80.0,0.0,74.0,0.0,72.0,77.0,78.0,84.0,65.0,0.0,0.0,88.0,20.0
0,0.0,27.0,16.0,0.0,0.0,76.0,83.0,0.0,79.0,0.0,75.0,81.0,71.0,84.0,72.0,0.0,0.0,82.0,65.0
0,0.0,27.0,13.0,0.0,0.0,76.0,74.0,0.0,74.0,0.0,82.0,86.0,73.0,86.0,89.0,0.0,0.0,78.0,50.0
0,0.0,23.0,13.0,0.0,0.0,76.0,85.0,0.0,83.0,0.0,74.0,80.0,64.0,92.0,67.0,0.0,0.0,74.0,55.0
0,0.0,23.0,22.0,0.0,0.0,76.0,86.0,0.0,73.0,0.0,61.0,81.0,81.0,78.0,68.0,0.0,0.0,86.0,24.0
0,0.0,23.0,17.0,0.0,0.0,76.0,77.0,0.0,80.0,0.0,62.0,81.0,72.0,88.0,73.0,0.0,0.0,86.0,48.0
0,0.0,24.0,40.0,0.0,0.0,75.0,77.0,0.0,80.0,0.0,74.0,86.0,72.0,92.0,76.0,0.0,0.0,77.0,45.0
0,0.0,28.0,21.0,0.0,0.0,75.0,73.0,0.0,72.0,0.0,74.0,90.0,84.0,81.0,75.0,0.0,0.0,87.0,40.0
0,0.0,32.0,61.0,0.0,0.0,75.0,77.0,0.0,74.0,0.0,84.0,78.0,73.0,77.0,80.0,0.0,0.0,75.0,60.0
0,0.0,23.0,17.0,0.0,0.0,75.0,80.0,0.0,83.0,0.0,68.0,84.0,80.0,79.0,59.0,0.0,0.0,86.0,20.0
0,0.0,26.0,13.0,0.0,0.0,75.0,80.0,0.0,83.0,0.0,79.0,85.0,73.0,88.0,83.0,0.0,0.0,70.0,45.0
0,0.0,31.0,0.0,0.0,0.0,75.0,76.0,0.0,74.0,0.0,77.0,82.0,71.0,88.0,82.0,0.0,0.0,74.0,50.0
0,0.0,33.0,62.0,0.0,0.0,75.0,73.0,0.0,76.0,0.0,77.0,82.0,79.0,84.0,78.0,0.0,0.0,85.0,54.0
0,0.0,25.0,5.0,0.0,0.0,74.0,83.0,0.0,77.0,0.0,71.0,72.0,71.0,85.0,66.0,0.0,0.0,75.0,20.0
0,0.0,24.0,30.0,0.0,0.0,74.0,82.0,0.0,74.0,0.0,69.0,74.0,74.0,85.0,73.0,0.0,0.0,79.0,35.0
0,0.0,22.0,20.0,0.0,0.0,74.0,77.0,0.0,79.0,0.0,66.0,88.0,80.0,89.0,75.0,0.0,0.0,85.0,56.0
0,0.0,28.0,37.0,0.0,0.0,74.0,76.0,0.0,72.0,0.0,74.0,75.0,74.0,79.0,72.0,0.0,0.0,82.0,40.0
0,0.0,27.0,0.0,0.0,0.0,74.0,82.0,0.0,79.0,0.0,69.0,84.0,75.0,92.0,74.0,0.0,0.0,78.0,65.0
0,0.0,23.0,10.0,0.0,0.0,74.0,75.0,0.0,72.0,0.0,63.0,81.0,78.0,90.0,72.0,0.0,0.0,84.0,50.0
0,0.0,26.0,30.0,0.0,0.0,74.0,84.0,0.0,86.0,0.0,73.0,78.0,67.0,90.0,72.0,0.0,0.0,83.0,55.0
0,0.0,27.0,0.0,0.0,0.0,74.0,79.0,0.0,86.0,0.0,74.0,80.0,65.0,90.0,74.0,0.0,0.0,87.0,70.0
0,0.0,23.0,3.0,0.0,0.0,74.0,82.0,0.0,87.0,0.0,62.0,87.0,75.0,88.0,75.0,0.0,0.0,78.0,65.0
0,0.0,25.0,11.0,0.0,0.0,74.0,84.0,0.0,78.0,0.0,75.0,83.0,69.0,92.0,81.0,0.0,0.0,69.0,60.0
0,0.0,30.0,21.0,0.0,0.0,73.0,80.0,0.0,77.0,0.0,77.0,70.0,66.0,82.0,75.0,0.0,0.0,63.0,10.0
0,0.0,23.0,44.0,0.0,0.0,73.0,84.0,0.0,83.0,0.0,67.0,86.0,75.0,92.0,65.0,0.0,0.0,90.0,49.0
0,0.0,32.0,34.0,0.0,0.0,73.0,79.0,0.0,77.0,0.0,76.0,69.0,66.0,74.0,75.0,0.0,0.0,86.0,29.0
0,0.0,25.0,0.0,0.0,0.0,73.0,78.0,0.0,82.0,0.0,74.0,86.0,73.0,84.0,73.0,0.0,0.0,78.0,55.0
0,0.0,26.0,0.0,0.0,0.0,73.0,87.0,0.0,85.0,0.0,73.0,76.0,67.0,85.0,76.0,0.0,0.0,74.0,64.0
0,0.0,24.0,5.0,0.0,0.0,73.0,76.0,0.0,79.0,0.0,69.0,85.0,75.0,85.0,76.0,0.0,0.0,78.0,55.0
0,0.0,26.0,20.0,0.0,0.0,73.0,82.0,0.0,82.0,0.0,76.0,87.0,65.0,88.0,76.0,0.0,0.0,83.0,55.0
0,0.0,29.0,0.0,0.0,0.0,73.0,75.0,0.0,73.0,0.0,70.0,71.0,72.0,85.0,74.0,0.0,0.0,74.0,40.0
0,0.0,25.0,10.0,0.0,0.0,73.0,77.0,0.0,79.0,0.0,72.0,82.0,84.0,81.0,69.0,0.0,0.0,92.0,45.0
0,0.0,28.0,18.0,0.0,0.0,73.0,79.0,0.0,80.0,0.0,75.0,85.0,69.0,87.0,81.0,0.0,0.0,87.0,40.0
0,0.0,25.0,68.0,0.0,0.0,72.0,85.0,0.0,83.0,0.0,70.0,74.0,67.0,83.0,68.0,0.0,0.0,66.0,45.0
0,0.0,29.0,19.0,0.0,0.0,72.0,75.0,0.0,76.0,0.0,75.0,79.0,64.0,85.0,78.0,0.0,0.0,75.0,42.0
0,0.0,29.0,11.0,0.0,0.0,72.0,83.0,0.0,86.0,0.0,75.0,79.0,64.0,85.0,74.0,0.0,0.0,76.0,45.0
0,0.0,23.0,38.0,0.0,0.0,72.0,90.0,0.0,78.0,0.0,72.0,78.0,64.0,88.0,70.0,0.0,0.0,88.0,53.0
0,0.0,29.0,0.0,0.0,0.0,72.0,83.0,0.0,82.0,0.0,72.0,80.0,67.0,87.0,65.0,0.0,0.0,72.0,45.0
0,0.0,30.0,19.0,0.0,0.0,72.0,78.0,0.0,73.0,0.0,74.0,83.0,76.0,79.0,74.0,0.0,0.0,86.0,35.0
0,0.0,24.0,3.0,0.0,0.0,71.0,79.0,0.0,85.0,0.0,59.0,85.0,66.0,78.0,74.0,0.0,0.0,73.0,65.0
0,0.0,22.0,27.0,0.0,0.0,71.0,80.0,0.0,79.0,0.0,63.0,87.0,75.0,85.0,73.0,0.0,0.0,78.0,65.0
0,0.0,28.0,0.0,0.0,0.0,71.0,84.0,0.0,83.0,0.0,76.0,78.0,66.0,86.0,75.0,0.0,0.0,78.0,40.0
0,0.0,28.0,29.0,0.0,0.0,71.0,85.0,0.0,84.0,0.0,69.0,77.0,66.0,78.0,47.0,0.0,0.0,85.0,67.0
0,0.0,24.0,101.0,1.0,2.0,71.0,87.0,0.0,88.0,0.0,67.0,78.0,65.0,91.0,67.0,0.0,0.0,87.0,40.0
0,0.0,32.0,8.0,0.0,0.0,71.0,70.0,0.0,82.0,0.0,74.0,82.0,65.0,83.0,73.0,0.0,0.0,70.0,24.0
0,0.0,23.0,14.0,0.0,0.0,71.0,82.0,0.0,81.0,0.0,54.0,77.0,67.0,85.0,69.0,0.0,0.0,75.0,76.0
0,0.0,27.0,11.0,0.0,0.0,71.0,81.0,0.0,77.0,0.0,73.0,77.0,76.0,85.0,76.0,0.0,0.0,79.0,50.0
0,0.0,22.0,0.0,0.0,0.0,70.0,78.0,0.0,86.0,0.0,60.0,77.0,63.0,81.0,69.0,0.0,0.0,65.0,78.0
0,0.0,26.0,22.0,0.0,0.0,70.0,82.0,0.0,72.0,0.0,62.0,77.0,80.0,85.0,70.0,0.0,0.0,91.0,50.0
0,0.0,23.0,33.0,0.0,0.0,70.0,77.0,0.0,82.0,0.0,58.0,85.0,76.0,89.0,73.0,0.0,0.0,78.0,55.0
0,0.0,25.0,11.0,0.0,0.0,70.0,86.0,0.0,85.0,0.0,60.0,79.0,64.0,87.0,62.0,0.0,0.0,65.0,55.0
0,0.0,26.0,0.0,0.0,0.0,70.0,77.0,0.0,75.0,0.0,73.0,84.0,77.0,84.0,73.0,0.0,0.0,76.0,45.0
0,0.0,26.0,0.0,0.0,0.0,70.0,77.0,0.0,75.0,0.0,73.0,84.0,77.0,84.0,73.0,0.0,0.0,76.0,45.0
0,0.0,26.0,0.0,0.0,0.0,70.0,81.0,0.0,75.0,0.0,71.0,78.0,65.0,83.0,70.0,0.0,0.0,67.0,50.0
0,0.0,27.0,5.0,0.0,0.0,70.0,76.0,0.0,70.0,0.0,71.0,86.0,80.0,72.0,86.0,0.0,0.0,70.0,55.0
0,0.0,27.0,3.0,0.0,0.0,70.0,76.0,0.0,70.0,0.0,71.0,86.0,80.0,72.0,86.0,0.0,0.0,70.0,55.0
0,0.0,26.0,13.0,0.0,0.0,70.0,86.0,0.0,81.0,0.0,69.0,79.0,69.0,85.0,79.0,0.0,0.0,76.0,50.0
0,0.0,24.0,0.0,0.0,0.0,70.0,73.0,0.0,81.0,0.0,65.0,80.0,70.0,83.0,64.0,0.0,0.0,70.0,55.0
0,0.0,26.0,0.0,0.0,0.0,70.0,79.0,0.0,76.0,0.0,73.0,80.0,70.0,84.0,75.0,0.0,0.0,72.0,10.0
0,0.0,25.0,14.0,0.0,0.0,70.0,83.0,0.0,75.0,0.0,66.0,78.0,70.0,79.0,63.0,0.0,0.0,74.0,54.0
0,0.0,24.0,2.0,0.0,0.0,70.0,87.0,0.0,74.0,0.0,66.0,73.0,69.0,71.0,66.0,0.0,0.0,86.0,78.0
0,0.0,30.0,10.0,0.0,0.0,70.0,79.0,0.0,82.0,0.0,74.0,79.0,68.0,87.0,78.0,0.0,0.0,59.0,50.0
0,0.0,22.0,18.0,0.0,0.0,70.0,77.0,0.0,85.0,0.0,63.0,80.0,64.0,77.0,73.0,0.0,0.0,83.0,65.0
0,0.0,29.0,0.0,0.0,0.0,69.0,77.0,0.0,75.0,0.0,73.0,81.0,75.0,84.0,69.0,0.0,0.0,66.0,50.0
0,0.0,25.0,0.0,0.0,0.0,69.0,77.0,0.0,86.0,0.0,64.0,87.0,66.0,83.0,64.0,0.0,0.0,85.0,60.0
0,0.0,29.0,0.0,0.0,0.0,69.0,85.0,0.0,82.0,0.0,69.0,74.0,67.0,81.0,71.0,0.0,0.0,69.0,68.0
0,0.0,23.0,58.0,0.0,1.0,69.0,83.0,0.0,78.0,0.0,55.0,84.0,68.0,77.0,52.0,0.0,0.0,84.0,45.0
0,0.0,23.0,0.0,0.0,0.0,69.0,83.0,0.0,73.0,0.0,55.0,82.0,68.0,84.0,73.0,0.0,0.0,79.0,60.0
0,0.0,23.0,0.0,0.0,0.0,69.0,83.0,0.0,73.0,0.0,55.0,82.0,68.0,84.0,73.0,0.0,0.0,79.0,60.0
0,0.0,23.0,34.0,0.0,0.0,69.0,83.0,0.0,73.0,0.0,55.0,82.0,68.0,84.0,73.0,0.0,0.0,79.0,60.0
0,0.0,27.0,0.0,0.0,0.0,69.0,79.0,0.0,75.0,0.0,71.0,79.0,71.0,82.0,70.0,0.0,0.0,80.0,55.0
0,0.0,28.0,30.0,0.0,0.0,69.0,78.0,0.0,73.0,0.0,73.0,73.0,64.0,84.0,67.0,0.0,0.0,65.0,15.0
0,0.0,24.0,0.0,0.0,0.0,69.0,72.0,0.0,73.0,0.0,56.0,82.0,69.0,74.0,73.0,0.0,0.0,67.0,55.0
0,0.0,25.0,6.0,0.0,0.0,69.0,82.0,0.0,82.0,0.0,69.0,83.0,67.0,89.0,72.0,0.0,0.0,75.0,55.0
0,0.0,29.0,6.0,0.0,0.0,69.0,79.0,0.0,83.0,0.0,68.0,71.0,72.0,86.0,56.0,0.0,0.0,73.0,55.0
0,0.0,28.0,12.0,0.0,0.0,69.0,78.0,0.0,79.0,0.0,72.0,75.0,68.0,86.0,59.0,0.0,0.0,79.0,40.0
0,0.0,23.0,47.0,0.0,0.0,68.0,79.0,0.0,74.0,0.0,56.0,83.0,67.0,76.0,73.0,0.0,0.0,75.0,40.0
0,0.0,22.0,29.0,0.0,0.0,68.0,73.0,0.0,71.0,0.0,60.0,79.0,80.0,73.0,63.0,0.0,0.0,83.0,44.0
0,0.0,28.0,0.0,0.0,0.0,68.0,75.0,0.0,74.0,0.0,73.0,81.0,71.0,87.0,68.0,0.0,0.0,72.0,50.0
0,0.0,27.0,0.0,0.0,0.0,68.0,74.0,0.0,75.0,0.0,74.0,81.0,72.0,79.0,76.0,0.0,0.0,72.0,45.0
0,0.0,22.0,4.0,0.0,0.0,68.0,85.0,0.0,72.0,0.0,54.0,74.0,69.0,87.0,54.0,0.0,0.0,90.0,50.0
0,0.0,27.0,4.0,0.0,0.0,68.0,86.0,0.0,81.0,0.0,64.0,72.0,63.0,82.0,65.0,0.0,0.0,74.0,50.0
0,0.0,24.0,6.0,0.0,0.0,68.0,84.0,0.0,86.0,0.0,73.0,72.0,65.0,88.0,72.0,0.0,0.0,78.0,35.0
0,0.0,26.0,0.0,0.0,0.0,68.0,79.0,0.0,75.0,0.0,70.0,76.0,65.0,76.0,65.0,0.0,0.0,76.0,40.0
0,0.0,22.0,0.0,0.0,0.0,67.0,83.0,0.0,77.0,0.0,54.0,83.0,72.0,83.0,70.0,0.0,0.0,85.0,60.0
0,0.0,24.0,11.0,0.0,0.0,67.0,81.0,0.0,85.0,0.0,60.0,79.0,75.0,81.0,64.0,0.0,0.0,85.0,60.0
0,0.0,29.0,0.0,0.0,1.0,67.0,75.0,0.0,82.0,0.0,69.0,77.0,66.0,85.0,67.0,0.0,0.0,77.0,45.0
0,0.0,29.0,1.0,0.0,0.0,67.0,75.0,0.0,82.0,0.0,69.0,77.0,66.0,85.0,67.0,0.0,0.0,77.0,45.0
0,0.0,28.0,0.0,0.0,0.0,67.0,76.0,0.0,74.0,0.0,67.0,79.0,67.0,76.0,66.0,0.0,0.0,78.0,59.0
0,0.0,26.0,0.0,0.0,0.0,67.0,76.0,0.0,81.0,0.0,70.0,76.0,68.0,87.0,70.0,0.0,0.0,79.0,45.0
0,0.0,22.0,37.0,0.0,0.0,67.0,82.0,0.0,74.0,0.0,57.0,82.0,69.0,74.0,75.0,0.0,0.0,73.0,55.0
0,0.0,26.0,3.0,0.0,0.0,67.0,79.0,0.0,77.0,0.0,64.0,76.0,64.0,85.0,65.0,0.0,0.0,76.0,50.0
0,0.0,23.0,0.0,0.0,0.0,67.0,82.0,0.0,83.0,0.0,54.0,74.0,60.0,77.0,64.0,0.0,0.0,74.0,52.0
0,0.0,24.0,32.0,0.0,0.0,67.0,86.0,0.0,83.0,0.0,65.0,76.0,64.0,79.0,64.0,0.0,0.0,72.0,55.0
0,0.0,27.0,0.0,0.0,0.0,67.0,77.0,0.0,74.0,0.0,68.0,78.0,68.0,78.0,56.0,0.0,0.0,70.0,35.0
0,0.0,24.0,7.0,0.0,0.0,67.0,74.0,0.0,70.0,0.0,66.0,81.0,70.0,76.0,75.0,0.0,0.0,82.0,39.0
0,0.0,25.0,0.0,0.0,0.0,66.0,75.0,0.0,82.0,0.0,51.0,89.0,68.0,78.0,76.0,0.0,0.0,68.0,40.0
0,0.0,25.0,0.0,0.0,0.0,66.0,80.0,0.0,75.0,0.0,64.0,74.0,67.0,82.0,61.0,0.0,0.0,63.0,45.0
0,0.0,25.0,9.0,0.0,0.0,66.0,77.0,0.0,73.0,0.0,52.0,79.0,84.0,69.0,75.0,0.0,0.0,88.0,60.0
0,0.0,24.0,5.0,0.0,0.0,66.0,82.0,0.0,80.0,0.0,66.0,83.0,68.0,89.0,66.0,0.0,0.0,77.0,52.0
0,0.0,23.0,0.0,0.0,0.0,66.0,80.0,0.0,76.0,0.0,61.0,84.0,67.0,79.0,71.0,0.0,0.0,77.0,60.0
0,0.0,25.0,0.0,0.0,0.0,66.0,77.0,0.0,74.0,0.0,68.0,78.0,69.0,81.0,67.0,0.0,0.0,72.0,45.0
0,0.0,24.0,0.0,0.0,0.0,66.0,74.0,0.0,72.0,0.0,65.0,76.0,69.0,77.0,64.0,0.0,0.0,74.0,14.0
0,0.0,28.0,0.0,0.0,0.0,66.0,78.0,0.0,75.0,0.0,58.0,77.0,69.0,77.0,64.0,0.0,0.0,78.0,42.0
0,0.0,27.0,5.0,0.0,0.0,66.0,84.0,0.0,78.0,0.0,68.0,67.0,67.0,78.0,52.0,0.0,0.0,66.0,30.0
0,0.0,21.0,15.0,0.0,0.0,66.0,82.0,0.0,87.0,0.0,53.0,83.0,67.0,73.0,67.0,0.0,0.0,88.0,50.0
0,0.0,26.0,5.0,0.0,0.0,66.0,76.0,0.0,75.0,0.0,71.0,77.0,72.0,81.0,70.0,0.0,0.0,72.0,42.0
0,0.0,21.0,0.0,0.0,0.0,66.0,77.0,0.0,75.0,0.0,49.0,79.0,69.0,83.0,66.0,0.0,0.0,79.0,50.0
0,0.0,24.0,1.0,0.0,0.0,66.0,84.0,0.0,71.0,0.0,49.0,73.0,78.0,77.0,54.0,0.0,0.0,79.0,46.0
0,0.0,25.0,0.0,0.0,0.0,66.0,74.0,0.0,73.0,0.0,67.0,82.0,67.0,82.0,76.0,0.0,0.0,86.0,40.0
0,0.0,25.0,0.0,0.0,0.0,66.0,79.0,0.0,82.0,0.0,63.0,77.0,65.0,81.0,60.0,0.0,0.0,67.0,55.0
0,0.0,23.0,41.0,0.0,0.0,66.0,81.0,0.0,75.0,0.0,59.0,78.0,66.0,72.0,65.0,0.0,0.0,75.0,65.0
0,0.0,25.0,4.0,0.0,0.0,66.0,74.0,0.0,73.0,0.0,60.0,85.0,68.0,83.0,74.0,0.0,0.0,72.0,45.0
0,0.0,24.0,2.0,0.0,0.0,66.0,82.0,0.0,76.0,0.0,66.0,76.0,63.0,84.0,55.0,0.0,0.0,85.0,40.0
0,0.0,26.0,3.0,0.0,0.0,66.0,74.0,0.0,74.0,0.0,72.0,82.0,72.0,80.0,67.0,0.0,0.0,79.0,50.0
0,0.0,26.0,2.0,0.0,0.0,66.0,82.0,0.0,79.0,0.0,55.0,72.0,65.0,86.0,64.0,0.0,0.0,83.0,45.0
0,0.0,26.0,0.0,0.0,0.0,66.0,82.0,0.0,78.0,0.0,55.0,74.0,73.0,78.0,56.0,0.0,0.0,85.0,45.0
0,0.0,29.0,7.0,0.0,0.0,66.0,74.0,0.0,84.0,0.0,74.0,78.0,69.0,75.0,68.0,0.0,0.0,75.0,45.0
0,0.0,23.0,13.0,0.0,0.0,66.0,79.0,0.0,88.0,0.0,59.0,74.0,60.0,85.0,82.0,0.0,0.0,81.0,55.0
0,0.0,23.0,0.0,0.0,0.0,66.0,76.0,0.0,73.0,0.0,54.0,84.0,74.0,88.0,48.0,0.0,0.0,88.0,12.0
0,0.0,23.0,0.0,0.0,0.0,66.0,76.0,0.0,73.0,0.0,54.0,84.0,74.0,88.0,48.0,0.0,0.0,88.0,12.0
0,0.0,23.0,0.0,0.0,0.0,66.0,76.0,0.0,73.0,0.0,54.0,84.0,74.0,88.0,48.0,0.0,0.0,88.0,12.0
0,0.0,24.0,3.0,0.0,0.0,66.0,75.0,0.0,74.0,0.0,65.0,84.0,61.0,80.0,78.0,0.0,0.0,71.0,65.0
0,0.0,24.0,16.0,0.0,0.0,66.0,75.0,0.0,74.0,0.0,65.0,84.0,61.0,80.0,78.0,0.0,0.0,71.0,65.0
0,0.0,24.0,9.0,0.0,0.0,66.0,75.0,0.0,74.0,0.0,65.0,84.0,61.0,80.0,78.0,0.0,0.0,71.0,65.0
0,0.0,24.0,3.0,0.0,0.0,66.0,75.0,0.0,74.0,0.0,65.0,84.0,61.0,80.0,78.0,0.0,0.0,71.0,65.0
0,0.0,23.0,6.0,0.0,0.0,66.0,77.0,0.0,72.0,0.0,63.0,85.0,76.0,77.0,73.0,0.0,0.0,64.0,45.0
0,0.0,28.0,0.0,0.0,0.0,65.0,78.0,0.0,74.0,0.0,63.0,72.0,65.0,75.0,65.0,0.0,0.0,74.0,45.0
0,0.0,28.0,0.0,0.0,0.0,65.0,78.0,0.0,74.0,0.0,63.0,72.0,65.0,75.0,65.0,0.0,0.0,74.0,45.0
0,0.0,23.0,3.0,0.0,0.0,65.0,77.0,0.0,75.0,0.0,54.0,88.0,86.0,83.0,48.0,0.0,0.0,81.0,65.0
0,0.0,22.0,2.0,0.0,0.0,65.0,73.0,0.0,69.0,0.0,66.0,84.0,75.0,77.0,72.0,0.0,0.0,62.0,56.0
0,0.0,27.0,0.0,0.0,0.0,65.0,74.0,0.0,66.0,0.0,66.0,75.0,75.0,85.0,69.0,0.0,0.0,70.0,25.0
0,0.0,23.0,2.0,0.0,0.0,65.0,79.0,0.0,85.0,0.0,52.0,75.0,62.0,73.0,74.0,0.0,0.0,75.0,80.0
0,0.0,23.0,5.0,0.0,0.0,65.0,73.0,0.0,77.0,0.0,55.0,78.0,82.0,72.0,51.0,0.0,0.0,82.0,24.0
0,0.0,22.0,0.0,0.0,0.0,65.0,85.0,0.0,88.0,0.0,62.0,73.0,66.0,74.0,47.0,0.0,0.0,77.0,55.0
0,0.0,23.0,83.0,1.0,6.0,65.0,80.0,0.0,78.0,0.0,61.0,74.0,70.0,72.0,64.0,0.0,0.0,77.0,40.0
0,0.0,23.0,30.0,0.0,0.0,65.0,80.0,0.0,78.0,0.0,61.0,74.0,70.0,72.0,64.0,0.0,0.0,77.0,40.0
0,0.0,24.0,0.0,0.0,0.0,65.0,73.0,0.0,72.0,0.0,66.0,84.0,74.0,73.0,72.0,0.0,0.0,70.0,50.0
0,0.0,26.0,1.0,0.0,0.0,65.0,84.0,0.0,82.0,0.0,64.0,60.0,64.0,85.0,52.0,0.0,0.0,79.0,30.0
0,0.0,28.0,0.0,0.0,0.0,65.0,75.0,0.0,76.0,0.0,70.0,80.0,65.0,77.0,66.0,0.0,0.0,74.0,32.0
0,0.0,24.0,0.0,0.0,0.0,65.0,77.0,0.0,80.0,0.0,55.0,73.0,67.0,79.0,52.0,0.0,0.0,80.0,47.0
0,0.0,25.0,1.0,0.0,0.0,65.0,73.0,0.0,71.0,0.0,72.0,83.0,65.0,82.0,78.0,0.0,0.0,66.0,40.0
0,0.0,23.0,0.0,0.0,0.0,65.0,75.0,0.0,73.0,0.0,56.0,83.0,67.0,88.0,70.0,0.0,0.0,73.0,54.0
0,0.0,24.0,0.0,0.0,0.0,65.0,71.0,0.0,75.0,0.0,64.0,80.0,73.0,85.0,64.0,0.0,0.0,77.0,50.0
0,0.0,26.0,0.0,0.0,0.0,65.0,74.0,0.0,72.0,0.0,68.0,85.0,81.0,87.0,55.0,0.0,0.0,66.0,65.0
0,0.0,23.0,4.0,0.0,0.0,65.0,90.0,0.0,87.0,0.0,51.0,69.0,63.0,74.0,51.0,0.0,0.0,87.0,50.0
0,0.0,27.0,1.0,0.0,0.0,65.0,83.0,0.0,84.0,0.0,69.0,79.0,61.0,83.0,69.0,0.0,0.0,76.0,60.0
0,0.0,25.0,43.0,0.0,1.0,64.0,80.0,0.0,85.0,0.0,60.0,76.0,70.0,85.0,52.0,0.0,0.0,72.0,55.0
0,0.0,25.0,2.0,0.0,0.0,64.0,80.0,0.0,85.0,0.0,60.0,76.0,70.0,85.0,52.0,0.0,0.0,72.0,55.0
0,0.0,25.0,12.0,0.0,0.0,64.0,80.0,0.0,85.0,0.0,60.0,76.0,70.0,85.0,52.0,0.0,0.0,72.0,55.0
0,0.0,24.0,0.0,0.0,0.0,64.0,82.0,0.0,80.0,0.0,50.0,73.0,68.0,75.0,51.0,0.0,0.0,74.0,45.0
0,0.0,24.0,9.0,0.0,0.0,64.0,82.0,0.0,78.0,0.0,64.0,75.0,71.0,84.0,63.0,0.0,0.0,77.0,50.0
0,0.0,26.0,0.0,0.0,0.0,64.0,82.0,0.0,68.0,0.0,55.0,81.0,90.0,73.0,70.0,0.0,0.0,72.0,55.0
0,0.0,23.0,0.0,0.0,0.0,64.0,76.0,0.0,85.0,0.0,64.0,79.0,66.0,74.0,63.0,0.0,0.0,85.0,72.0
0,0.0,26.0,1.0,0.0,0.0,64.0,77.0,0.0,82.0,0.0,68.0,78.0,63.0,71.0,87.0,0.0,0.0,58.0,70.0
0,0.0,23.0,0.0,0.0,0.0,64.0,74.0,0.0,81.0,0.0,49.0,74.0,69.0,79.0,49.0,0.0,0.0,75.0,40.0
0,0.0,23.0,0.0,0.0,0.0,64.0,78.0,0.0,72.0,0.0,50.0,79.0,85.0,74.0,71.0,0.0,0.0,72.0,50.0
0,0.0,26.0,0.0,0.0,0.0,64.0,79.0,0.0,80.0,0.0,69.0,75.0,67.0,84.0,66.0,0.0,0.0,74.0,70.0
0,0.0,25.0,30.0,0.0,0.0,64.0,77.0,0.0,78.0,0.0,65.0,78.0,64.0,74.0,54.0,0.0,0.0,74.0,60.0
0,0.0,25.0,0.0,0.0,0.0,64.0,77.0,0.0,78.0,0.0,65.0,78.0,64.0,74.0,54.0,0.0,0.0,74.0,60.0
0,0.0,25.0,0.0,0.0,0.0,64.0,77.0,0.0,78.0,0.0,65.0,78.0,64.0,74.0,54.0,0.0,0.0,74.0,60.0
0,0.0,24.0,18.0,0.0,0.0,64.0,82.0,0.0,73.0,0.0,53.0,73.0,73.0,74.0,72.0,0.0,0.0,60.0,45.0
0,0.0,24.0,6.0,0.0,0.0,64.0,82.0,0.0,73.0,0.0,53.0,73.0,73.0,74.0,72.0,0.0,0.0,60.0,45.0
0,0.0,22.0,5.0,0.0,0.0,63.0,79.0,0.0,78.0,0.0,48.0,78.0,75.0,69.0,44.0,0.0,0.0,86.0,55.0
0,0.0,26.0,0.0,0.0,0.0,63.0,89.0,0.0,83.0,0.0,62.0,75.0,66.0,73.0,59.0,0.0,0.0,85.0,49.0
0,0.0,25.0,0.0,0.0,0.0,63.0,73.0,0.0,71.0,0.0,60.0,74.0,69.0,75.0,62.0,0.0,0.0,72.0,40.0
0,0.0,25.0,1.0,0.0,0.0,63.0,74.0,0.0,76.0,0.0,62.0,75.0,85.0,88.0,55.0,0.0,0.0,55.0,65.0
0,0.0,23.0,9.0,0.0,0.0,63.0,79.0,0.0,74.0,0.0,52.0,77.0,64.0,74.0,49.0,0.0,0.0,77.0,20.0
0,0.0,25.0,0.0,0.0,0.0,63.0,83.0,0.0,75.0,0.0,68.0,79.0,70.0,74.0,56.0,0.0,0.0,71.0,54.0
0,0.0,27.0,0.0,0.0,0.0,63.0,74.0,0.0,73.0,0.0,70.0,77.0,66.0,74.0,69.0,0.0,0.0,75.0,49.0
0,0.0,26.0,1.0,0.0,0.0,63.0,77.0,0.0,74.0,0.0,68.0,77.0,66.0,79.0,66.0,0.0,0.0,76.0,50.0
0,0.0,22.0,0.0,0.0,0.0,63.0,86.0,0.0,75.0,0.0,43.0,81.0,65.0,74.0,49.0,0.0,0.0,71.0,40.0
0,0.0,26.0,0.0,0.0,0.0,62.0,79.0,0.0,75.0,0.0,63.0,70.0,65.0,74.0,44.0,0.0,0.0,76.0,35.0
0,0.0,24.0,0.0,0.0,0.0,62.0,82.0,0.0,75.0,0.0,48.0,68.0,62.0,74.0,55.0,0.0,0.0,88.0,45.0
0,0.0,24.0,0.0,0.0,0.0,62.0,73.0,0.0,74.0,0.0,65.0,77.0,69.0,79.0,59.0,0.0,0.0,79.0,59.0
0,0.0,24.0,0.0,0.0,0.0,62.0,81.0,0.0,75.0,0.0,61.0,69.0,62.0,82.0,46.0,0.0,0.0,72.0,45.0
0,0.0,24.0,10.0,0.0,0.0,62.0,74.0,0.0,74.0,0.0,68.0,78.0,65.0,80.0,64.0,0.0,0.0,75.0,55.0
