Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF,PLDB
0,0.0,0.0,29.0,0.0,0.0,71.0,59.0,71.0,66.0,90.0,73.0,77.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,4.0,0.0,0.0,71.0,60.0,75.0,63.0,77.0,69.0,80.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,71.0,58.0,78.0,66.0,82.0,55.0,85.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,62.0,73.0,58.0,81.0,66.0,79.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,71.0,52.0,65.0,52.0,91.0,75.0,84.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,71.0,44.0,67.0,52.0,92.0,69.0,76.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,71.0,44.0,67.0,52.0,92.0,69.0,76.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,58.0,66.0,61.0,84.0,64.0,74.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,71.0,56.0,81.0,56.0,88.0,73.0,75.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,22.0,0.0,0.0,71.0,64.0,77.0,53.0,88.0,54.0,83.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,22.0,0.0,0.0,71.0,59.0,63.0,56.0,90.0,62.0,80.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,61.0,67.0,59.0,76.0,80.0,74.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,61.0,73.0,60.0,88.0,50.0,88.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,70.0,61.0,85.0,56.0,78.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,70.0,61.0,74.0,61.0,90.0,79.0,83.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,70.0,64.0,75.0,65.0,82.0,63.0,78.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,70.0,52.0,67.0,54.0,92.0,69.0,78.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,70.0,53.0,71.0,55.0,82.0,70.0,81.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,64.0,70.0,59.0,83.0,65.0,79.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,70.0,69.0,85.0,69.0,83.0,55.0,76.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,29.0,0.0,0.0,70.0,59.0,70.0,63.0,86.0,68.0,70.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,16.0,0.0,0.0,70.0,66.0,71.0,66.0,80.0,73.0,79.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,70.0,66.0,79.0,64.0,84.0,75.0,82.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,70.0,63.0,85.0,68.0,84.0,77.0,83.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,62.0,59.0,63.0,90.0,71.0,80.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,70.0,54.0,72.0,57.0,87.0,55.0,82.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,64.0,1.0,1.0,70.0,68.0,76.0,66.0,95.0,54.0,83.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,70.0,62.0,82.0,73.0,84.0,57.0,79.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,47.0,0.0,0.0,70.0,46.0,75.0,53.0,91.0,53.0,92.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,52.0,65.0,48.0,79.0,66.0,78.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,64.0,71.0,59.0,85.0,63.0,78.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,70.0,56.0,64.0,60.0,88.0,60.0,82.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,54.0,71.0,55.0,89.0,67.0,76.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,70.0,54.0,68.0,60.0,84.0,66.0,78.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,70.0,64.0,72.0,63.0,78.0,60.0,72.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,4.0,0.0,0.0,70.0,64.0,79.0,68.0,82.0,61.0,74.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,66.0,78.0,72.0,79.0,63.0,73.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,66.0,81.0,62.0,87.0,57.0,81.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,69.0,61.0,76.0,68.0,83.0,73.0,73.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,69.0,68.0,81.0,66.0,83.0,55.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,69.0,66.0,79.0,65.0,93.0,56.0,82.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,16.0,0.0,0.0,69.0,54.0,64.0,48.0,83.0,68.0,83.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,31.0,0.0,0.0,69.0,61.0,83.0,54.0,84.0,70.0,76.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,23.0,0.0,0.0,69.0,55.0,84.0,64.0,79.0,61.0,83.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,56.0,72.0,57.0,86.0,63.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,51.0,0.0,5.0,69.0,71.0,82.0,62.0,87.0,46.0,85.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,60.0,74.0,62.0,80.0,70.0,74.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,69.0,56.0,72.0,55.0,87.0,62.0,81.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,55.0,64.0,66.0,88.0,65.0,73.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,69.0,54.0,76.0,55.0,85.0,68.0,76.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,50.0,74.0,45.0,88.0,66.0,81.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,66.0,60.0,58.0,82.0,64.0,78.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,69.0,65.0,78.0,63.0,83.0,63.0,79.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,69.0,56.0,69.0,56.0,83.0,60.0,75.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,40.0,0.0,0.0,68.0,63.0,74.0,56.0,89.0,75.0,75.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,68.0,53.0,67.0,52.0,86.0,65.0,76.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,38.0,0.0,0.0,68.0,69.0,83.0,56.0,78.0,62.0,75.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,56.0,73.0,60.0,82.0,62.0,81.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,66.0,63.0,86.0,52.0,79.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,49.0,62.0,53.0,82.0,66.0,80.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,49.0,62.0,53.0,82.0,66.0,80.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,6.0,0.0,0.0,68.0,49.0,62.0,53.0,82.0,66.0,80.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,68.0,54.0,72.0,60.0,87.0,64.0,78.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,54.0,72.0,60.0,87.0,64.0,78.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,54.0,72.0,60.0,87.0,64.0,78.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,39.0,0.0,0.0,68.0,62.0,72.0,51.0,85.0,60.0,83.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,61.0,77.0,67.0,82.0,55.0,76.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,68.0,65.0,68.0,70.0,97.0,57.0,82.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,18.0,0.0,0.0,68.0,53.0,81.0,51.0,82.0,58.0,83.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,68.0,53.0,81.0,51.0,82.0,58.0,83.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,68.0,53.0,81.0,51.0,82.0,58.0,83.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,68.0,53.0,67.0,53.0,83.0,55.0,82.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,58.0,75.0,68.0,84.0,55.0,75.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,68.0,65.0,74.0,68.0,84.0,73.0,76.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,33.0,0.0,0.0,68.0,54.0,69.0,55.0,86.0,71.0,72.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,6.0,0.0,0.0,68.0,52.0,68.0,49.0,88.0,68.0,80.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,67.0,55.0,72.0,56.0,89.0,74.0,82.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,67.0,63.0,75.0,61.0,87.0,74.0,78.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,35.0,0.0,0.0,67.0,62.0,76.0,56.0,85.0,54.0,78.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,53.0,66.0,56.0,85.0,61.0,78.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,56.0,74.0,60.0,78.0,68.0,77.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,67.0,51.0,70.0,49.0,78.0,59.0,75.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,75.0,65.0,80.0,62.0,78.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,53.0,69.0,51.0,88.0,69.0,73.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,67.0,48.0,72.0,59.0,80.0,63.0,75.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,43.0,0.0,1.0,67.0,58.0,75.0,64.0,90.0,52.0,83.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,67.0,71.0,74.0,66.0,78.0,57.0,81.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,59.0,71.0,62.0,82.0,53.0,80.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,79.0,72.0,73.0,65.0,74.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,57.0,77.0,57.0,95.0,49.0,78.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,55.0,74.0,64.0,79.0,52.0,74.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,30.0,0.0,0.0,66.0,61.0,83.0,52.0,97.0,50.0,81.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,63.0,72.0,64.0,91.0,57.0,83.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,63.0,75.0,56.0,86.0,47.0,82.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,16.0,0.0,0.0,66.0,71.0,82.0,66.0,82.0,50.0,74.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,53.0,66.0,56.0,78.0,65.0,80.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,66.0,54.0,66.0,50.0,87.0,48.0,81.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,29.0,0.0,0.0,66.0,71.0,82.0,72.0,92.0,42.0,78.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,66.0,68.0,79.0,64.0,77.0,50.0,75.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,52.0,66.0,54.0,87.0,65.0,77.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,55.0,65.0,54.0,91.0,46.0,79.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,64.0,49.0,88.0,68.0,80.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,66.0,57.0,71.0,54.0,86.0,60.0,76.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,66.0,56.0,67.0,51.0,85.0,66.0,80.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,6.0,0.0,0.0,66.0,63.0,75.0,67.0,86.0,54.0,75.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,57.0,60.0,59.0,85.0,66.0,77.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,58.0,66.0,62.0,86.0,47.0,82.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,74.0,64.0,87.0,62.0,77.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,30.0,0.0,0.0,66.0,56.0,67.0,53.0,86.0,64.0,83.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,64.0,76.0,63.0,83.0,51.0,78.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,72.0,59.0,81.0,67.0,74.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,19.0,0.0,0.0,66.0,67.0,74.0,69.0,80.0,63.0,84.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,39.0,0.0,0.0,65.0,63.0,66.0,54.0,85.0,56.0,74.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,54.0,76.0,58.0,82.0,53.0,77.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,62.0,67.0,56.0,84.0,51.0,77.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,65.0,52.0,68.0,54.0,87.0,50.0,75.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,54.0,68.0,52.0,85.0,61.0,79.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,65.0,67.0,77.0,69.0,79.0,58.0,77.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,65.0,56.0,75.0,54.0,82.0,60.0,81.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,65.0,67.0,69.0,59.0,82.0,51.0,81.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,51.0,77.0,57.0,84.0,62.0,73.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,57.0,73.0,64.0,81.0,65.0,75.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,65.0,56.0,70.0,52.0,85.0,54.0,81.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,51.0,72.0,49.0,89.0,65.0,80.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,51.0,72.0,49.0,89.0,65.0,80.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,52.0,69.0,50.0,93.0,53.0,79.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,65.0,64.0,76.0,59.0,87.0,78.0,80.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,62.0,70.0,63.0,84.0,58.0,77.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,75.0,57.0,90.0,58.0,79.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,49.0,65.0,54.0,81.0,60.0,77.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,64.0,51.0,73.0,50.0,89.0,52.0,86.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,54.0,71.0,62.0,78.0,77.0,76.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,64.0,56.0,66.0,55.0,87.0,65.0,84.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,55.0,71.0,51.0,94.0,50.0,81.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,60.0,77.0,52.0,90.0,49.0,79.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,65.0,77.0,65.0,75.0,44.0,84.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,25.0,0.0,0.0,64.0,53.0,81.0,66.0,86.0,52.0,77.0,68.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,71.0,75.0,67.0,90.0,52.0,84.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,61.0,75.0,63.0,79.0,64.0,73.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,71.0,77.0,69.0,85.0,56.0,76.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,63.0,59.0,61.0,51.0,90.0,49.0,79.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,65.0,78.0,71.0,69.0,74.0,72.0,68.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,48.0,74.0,50.0,83.0,52.0,80.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,54.0,73.0,61.0,80.0,50.0,74.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,69.0,82.0,62.0,80.0,58.0,75.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,56.0,74.0,62.0,82.0,64.0,75.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,70.0,68.0,58.0,77.0,57.0,71.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,67.0,72.0,65.0,73.0,78.0,70.0,67.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,50.0,68.0,52.0,89.0,53.0,78.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,6.0,0.0,0.0,63.0,52.0,66.0,52.0,79.0,55.0,81.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,47.0,64.0,51.0,93.0,48.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,62.0,73.0,58.0,79.0,65.0,78.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,56.0,71.0,64.0,85.0,66.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,75.0,66.0,69.0,65.0,72.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,64.0,58.0,75.0,66.0,70.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,62.0,69.0,82.0,58.0,82.0,37.0,78.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,34.0,0.0,0.0,62.0,56.0,72.0,52.0,81.0,54.0,81.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,59.0,72.0,61.0,79.0,62.0,75.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,55.0,79.0,57.0,91.0,50.0,78.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,54.0,67.0,60.0,84.0,54.0,74.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,58.0,76.0,69.0,77.0,53.0,75.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,55.0,67.0,57.0,78.0,52.0,72.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,55.0,64.0,52.0,86.0,57.0,77.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,69.0,64.0,83.0,52.0,76.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,56.0,70.0,54.0,84.0,67.0,79.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,63.0,77.0,65.0,76.0,46.0,73.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,61.0,72.0,84.0,71.0,83.0,46.0,74.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,54.0,66.0,53.0,88.0,61.0,77.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,72.0,79.0,79.0,67.0,46.0,74.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,72.0,51.0,82.0,52.0,73.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,67.0,66.0,86.0,45.0,73.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,51.0,60.0,53.0,86.0,45.0,78.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,45.0,66.0,51.0,78.0,62.0,79.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,56.0,76.0,60.0,80.0,55.0,74.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,46.0,65.0,53.0,77.0,53.0,72.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,69.0,72.0,67.0,77.0,64.0,70.0,64.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,68.0,70.0,69.0,69.0,62.0,68.0,69.0,0.0,0,0,0,0,0
75,305.0,0.0,92.0,2.0,8.0,98.0,62.0,80.0,68.0,94.0,90.0,99.0,90.0,0.0,0,0,0,0,0
75,318.0,0.0,81.0,0.0,4.0,97.0,61.0,77.0,61.0,92.0,92.0,88.0,96.0,0.0,0,0,0,0,0
76,328.0,0.0,0.0,0.0,0.0,96.0,67.0,74.0,66.0,98.0,87.0,96.0,97.0,0.0,0,0,0,0,0
79,330.0,0.0,100.0,2.0,4.0,95.0,61.0,72.0,54.0,94.0,96.0,89.0,98.0,0.0,0,0,0,0,0
78,312.0,0.0,0.0,0.0,0.0,95.0,70.0,77.0,74.0,94.0,92.0,90.0,96.0,0.0,0,0,0,0,0
78,312.0,0.0,85.0,6.0,10.0,95.0,70.0,77.0,74.0,94.0,92.0,90.0,96.0,0.0,0,0,0,0,0
78,312.0,0.0,0.0,0.0,0.0,95.0,70.0,77.0,74.0,94.0,92.0,90.0,96.0,0.0,0,0,0,0,0
76,307.0,0.0,73.0,2.0,7.0,95.0,65.0,78.0,57.0,91.0,97.0,93.0,90.0,0.0,0,0,0,0,0
77,315.0,0.0,81.0,0.0,6.0,94.0,74.0,83.0,75.0,88.0,95.0,97.0,90.0,0.0,0,0,0,0,0
77,320.0,0.0,91.0,2.0,8.0,93.0,72.0,82.0,74.0,88.0,84.0,96.0,94.0,0.0,0,0,0,0,0
76,310.0,0.0,103.0,7.0,9.0,92.0,69.0,81.0,65.0,89.0,75.0,89.0,96.0,0.0,0,0,0,0,0
76,318.0,0.0,61.0,0.0,2.0,92.0,63.0,78.0,62.0,86.0,89.0,91.0,90.0,0.0,0,0,0,0,0
76,305.0,0.0,73.0,2.0,7.0,91.0,73.0,84.0,74.0,83.0,72.0,93.0,91.0,0.0,0,0,0,0,0
75,315.0,0.0,60.0,1.0,5.0,91.0,52.0,75.0,59.0,90.0,84.0,99.0,84.0,0.0,0,0,0,0,0
80,320.0,0.0,52.0,0.0,0.0,91.0,64.0,77.0,65.0,92.0,88.0,84.0,93.0,0.0,0,0,0,0,0
80,321.0,0.0,45.0,0.0,0.0,90.0,67.0,80.0,66.0,97.0,85.0,87.0,94.0,0.0,0,0,0,0,0
79,320.0,0.0,42.0,0.0,0.0,90.0,66.0,79.0,57.0,93.0,82.0,87.0,90.0,0.0,0,0,0,0,0
77,310.0,0.0,41.0,0.0,2.0,90.0,62.0,80.0,68.0,90.0,88.0,87.0,94.0,0.0,0,0,0,0,0
77,330.0,0.0,47.0,1.0,2.0,90.0,63.0,75.0,61.0,92.0,81.0,94.0,84.0,0.0,0,0,0,0,0
77,305.0,0.0,69.0,1.0,3.0,90.0,60.0,77.0,58.0,85.0,91.0,95.0,84.0,0.0,0,0,0,0,0
76,304.0,0.0,78.0,2.0,9.0,90.0,61.0,77.0,72.0,91.0,80.0,91.0,89.0,0.0,0,0,0,0,0
76,303.0,0.0,91.0,1.0,5.0,90.0,65.0,79.0,65.0,91.0,91.0,87.0,93.0,0.0,0,0,0,0,0
76,315.0,0.0,66.0,0.0,1.0,89.0,60.0,78.0,60.0,91.0,83.0,92.0,85.0,0.0,0,0,0,0,0
76,311.0,0.0,86.0,0.0,7.0,89.0,63.0,78.0,62.0,91.0,85.0,92.0,86.0,0.0,0,0,0,0,0
79,311.0,0.0,58.0,0.0,0.0,89.0,63.0,77.0,67.0,88.0,85.0,85.0,96.0,0.0,0,0,0,0,0
74,300.0,0.0,61.0,0.0,3.0,89.0,61.0,79.0,67.0,82.0,85.0,90.0,89.0,0.0,0,0,0,0,0
76,340.0,0.0,0.0,0.0,0.0,89.0,65.0,73.0,57.0,94.0,90.0,83.0,95.0,0.0,0,0,0,0,0
