Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTHP,PTAS,PTAM,PTAD,PTUP,PPLA,PTOR,PBRS
0,0.0,0.0,0.0,0.0,0.0,61.0,81.0,85.0,76.0,68.0,44.0,83.0,70.0,79.0,69.0,0,41.0,78.0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,76.0,74.0,72.0,55.0,35.0,87.0,73.0,75.0,68.0,0,65.0,75.0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,67.0,75.0,66.0,69.0,38.0,93.0,73.0,75.0,68.0,0,47.0,75.0,0
0,0.0,0.0,1.0,0.0,0.0,61.0,62.0,67.0,62.0,63.0,44.0,89.0,75.0,69.0,66.0,0,61.0,75.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,72.0,84.0,75.0,54.0,43.0,82.0,82.0,66.0,54.0,0,72.0,75.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,70.0,73.0,64.0,49.0,88.0,74.0,68.0,64.0,0,40.0,75.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,67.0,73.0,67.0,45.0,45.0,87.0,78.0,74.0,54.0,0,46.0,75.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,84.0,88.0,87.0,65.0,40.0,90.0,66.0,65.0,73.0,0,50.0,76.0,0
0,0.0,0.0,0.0,0.0,0.0,56.0,84.0,82.0,86.0,52.0,46.0,81.0,75.0,63.0,55.0,0,40.0,75.0,0
0,0.0,0.0,0.0,0.0,0.0,55.0,76.0,87.0,83.0,65.0,28.0,95.0,64.0,63.0,65.0,0,55.0,75.0,0
0,0.0,29.0,166.0,4.0,10.0,98.0,80.0,0.0,83.0,0.0,92.0,95.0,0.0,0.0,0.0,0,84.0,0.0,0
0,0.0,37.0,176.0,7.0,14.0,97.0,60.0,0.0,52.0,0.0,99.0,89.0,0.0,0.0,0.0,0,97.0,0.0,0
0,0.0,36.0,184.0,3.0,15.0,97.0,57.0,0.0,53.0,0.0,99.0,95.0,0.0,0.0,0.0,0,95.0,0.0,0
0,0.0,34.0,167.0,1.0,13.0,96.0,65.0,0.0,64.0,0.0,97.0,89.0,0.0,0.0,0.0,0,85.0,0.0,0
0,0.0,28.0,146.0,1.0,4.0,94.0,65.0,0.0,64.0,0.0,92.0,89.0,0.0,0.0,0.0,0,96.0,0.0,0
0,0.0,28.0,96.0,0.0,0.0,93.0,69.0,0.0,69.0,0.0,89.0,98.0,0.0,0.0,0.0,0,82.0,0.0,0
0,0.0,31.0,131.0,0.0,6.0,92.0,70.0,0.0,68.0,0.0,91.0,94.0,0.0,0.0,0.0,0,84.0,0.0,0
0,0.0,32.0,121.0,0.0,4.0,91.0,65.0,0.0,59.0,0.0,92.0,90.0,0.0,0.0,0.0,0,92.0,0.0,0
0,0.0,25.0,45.0,0.0,0.0,89.0,88.0,0.0,91.0,0.0,75.0,96.0,0.0,0.0,0.0,0,74.0,0.0,0
0,0.0,24.0,115.0,1.0,3.0,89.0,85.0,0.0,92.0,0.0,75.0,97.0,0.0,0.0,0.0,0,82.0,0.0,0
0,0.0,23.0,0.0,0.0,0.0,89.0,92.0,0.0,95.0,0.0,70.0,95.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,24.0,139.0,0.0,10.0,89.0,86.0,0.0,90.0,0.0,76.0,93.0,0.0,0.0,0.0,0,75.0,0.0,0
0,0.0,23.0,72.0,0.0,4.0,88.0,82.0,0.0,85.0,0.0,74.0,92.0,0.0,0.0,0.0,0,78.0,0.0,0
0,0.0,33.0,0.0,0.0,0.0,88.0,73.0,0.0,76.0,0.0,84.0,90.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,29.0,98.0,0.0,3.0,87.0,77.0,0.0,76.0,0.0,87.0,85.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,29.0,11.0,0.0,3.0,87.0,77.0,0.0,76.0,0.0,87.0,85.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,32.0,68.0,0.0,2.0,87.0,61.0,0.0,55.0,0.0,90.0,86.0,0.0,0.0,0.0,0,89.0,0.0,0
0,0.0,30.0,86.0,0.0,1.0,86.0,70.0,0.0,68.0,0.0,78.0,98.0,0.0,0.0,0.0,0,73.0,0.0,0
0,0.0,25.0,126.0,0.0,2.0,85.0,70.0,0.0,64.0,0.0,77.0,99.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,25.0,44.0,0.0,0.0,85.0,73.0,0.0,64.0,0.0,79.0,88.0,0.0,0.0,0.0,0,74.0,0.0,0
0,0.0,25.0,91.0,0.0,3.0,84.0,69.0,0.0,69.0,0.0,80.0,86.0,0.0,0.0,0.0,0,85.0,0.0,0
0,0.0,33.0,107.0,0.0,3.0,84.0,52.0,0.0,51.0,0.0,87.0,91.0,0.0,0.0,0.0,0,75.0,0.0,0
0,0.0,31.0,149.0,0.0,8.0,84.0,63.0,0.0,57.0,0.0,88.0,85.0,0.0,0.0,0.0,0,82.0,0.0,0
0,0.0,25.0,37.0,0.0,0.0,82.0,74.0,0.0,80.0,0.0,73.0,97.0,0.0,0.0,0.0,0,72.0,0.0,0
0,0.0,25.0,91.0,0.0,1.0,81.0,83.0,0.0,76.0,0.0,69.0,90.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,33.0,92.0,0.0,4.0,81.0,92.0,0.0,93.0,0.0,71.0,96.0,0.0,0.0,0.0,0,77.0,0.0,0
0,0.0,37.0,87.0,0.0,3.0,79.0,66.0,0.0,64.0,0.0,87.0,83.0,0.0,0.0,0.0,0,84.0,0.0,0
0,0.0,28.0,8.0,0.0,0.0,78.0,76.0,0.0,78.0,0.0,76.0,82.0,0.0,0.0,0.0,0,69.0,0.0,0
0,0.0,25.0,22.0,0.0,0.0,78.0,77.0,0.0,79.0,0.0,72.0,85.0,0.0,0.0,0.0,0,77.0,0.0,0
0,0.0,30.0,40.0,0.0,0.0,77.0,64.0,0.0,62.0,0.0,78.0,84.0,0.0,0.0,0.0,0,79.0,0.0,0
0,0.0,25.0,15.0,0.0,0.0,77.0,83.0,0.0,87.0,0.0,65.0,95.0,0.0,0.0,0.0,0,72.0,0.0,0
0,0.0,29.0,12.0,0.0,0.0,76.0,74.0,0.0,74.0,0.0,73.0,85.0,0.0,0.0,0.0,0,67.0,0.0,0
0,0.0,29.0,13.0,0.0,0.0,76.0,64.0,0.0,71.0,0.0,66.0,92.0,0.0,0.0,0.0,0,63.0,0.0,0
0,0.0,33.0,0.0,0.0,0.0,76.0,69.0,0.0,62.0,0.0,79.0,79.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,30.0,78.0,0.0,0.0,76.0,72.0,0.0,73.0,0.0,81.0,80.0,0.0,0.0,0.0,0,73.0,0.0,0
0,0.0,31.0,47.0,0.0,1.0,76.0,69.0,0.0,70.0,0.0,79.0,83.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,31.0,48.0,0.0,0.0,75.0,72.0,0.0,70.0,0.0,68.0,90.0,0.0,0.0,0.0,0,72.0,0.0,0
0,0.0,26.0,0.0,0.0,0.0,75.0,72.0,0.0,73.0,0.0,71.0,83.0,0.0,0.0,0.0,0,70.0,0.0,0
0,0.0,29.0,0.0,0.0,0.0,75.0,69.0,0.0,71.0,0.0,71.0,84.0,0.0,0.0,0.0,0,69.0,0.0,0
0,0.0,24.0,32.0,0.0,1.0,75.0,57.0,0.0,62.0,0.0,67.0,92.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,25.0,100.0,0.0,4.0,75.0,63.0,0.0,65.0,0.0,65.0,85.0,0.0,0.0,0.0,0,86.0,0.0,0
0,0.0,23.0,0.0,0.0,0.0,74.0,83.0,0.0,85.0,0.0,53.0,94.0,0.0,0.0,0.0,0,53.0,0.0,0
0,0.0,34.0,45.0,0.0,0.0,74.0,68.0,0.0,69.0,0.0,74.0,88.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,23.0,17.0,0.0,0.0,74.0,75.0,0.0,72.0,0.0,67.0,89.0,0.0,0.0,0.0,0,66.0,0.0,0
0,0.0,28.0,26.0,0.0,0.0,74.0,67.0,0.0,62.0,0.0,69.0,93.0,0.0,0.0,0.0,0,64.0,0.0,0
0,0.0,25.0,4.0,0.0,0.0,74.0,51.0,0.0,49.0,0.0,50.0,98.0,0.0,0.0,0.0,0,84.0,0.0,0
0,0.0,26.0,6.0,0.0,0.0,74.0,64.0,0.0,66.0,0.0,67.0,87.0,0.0,0.0,0.0,0,79.0,0.0,0
0,0.0,22.0,14.0,0.0,0.0,73.0,69.0,0.0,77.0,0.0,52.0,96.0,0.0,0.0,0.0,0,55.0,0.0,0
0,0.0,29.0,10.0,0.0,0.0,73.0,71.0,0.0,74.0,0.0,68.0,87.0,0.0,0.0,0.0,0,57.0,0.0,0
0,0.0,31.0,7.0,0.0,0.0,73.0,65.0,0.0,65.0,0.0,68.0,88.0,0.0,0.0,0.0,0,66.0,0.0,0
0,0.0,23.0,5.0,0.0,0.0,73.0,65.0,0.0,64.0,0.0,54.0,84.0,0.0,0.0,0.0,0,84.0,0.0,0
0,0.0,26.0,17.0,0.0,0.0,73.0,74.0,0.0,78.0,0.0,73.0,81.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,22.0,52.0,0.0,2.0,73.0,85.0,0.0,84.0,0.0,40.0,92.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,26.0,32.0,0.0,0.0,73.0,69.0,0.0,70.0,0.0,68.0,88.0,0.0,0.0,0.0,0,75.0,0.0,0
0,0.0,30.0,23.0,0.0,1.0,73.0,56.0,0.0,56.0,0.0,70.0,95.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,26.0,12.0,0.0,0.0,73.0,81.0,0.0,87.0,0.0,72.0,86.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,24.0,48.0,0.0,1.0,73.0,87.0,0.0,88.0,0.0,65.0,92.0,0.0,0.0,0.0,0,50.0,0.0,0
0,0.0,30.0,22.0,0.0,0.0,73.0,83.0,0.0,86.0,0.0,66.0,93.0,0.0,0.0,0.0,0,55.0,0.0,0
0,0.0,28.0,2.0,0.0,0.0,73.0,70.0,0.0,71.0,0.0,71.0,86.0,0.0,0.0,0.0,0,67.0,0.0,0
0,0.0,30.0,8.0,0.0,0.0,73.0,70.0,0.0,72.0,0.0,74.0,78.0,0.0,0.0,0.0,0,72.0,0.0,0
0,0.0,23.0,0.0,0.0,0.0,72.0,67.0,0.0,73.0,0.0,48.0,88.0,0.0,0.0,0.0,0,78.0,0.0,0
0,0.0,25.0,1.0,0.0,0.0,72.0,64.0,0.0,59.0,0.0,73.0,79.0,0.0,0.0,0.0,0,70.0,0.0,0
0,0.0,30.0,10.0,0.0,0.0,72.0,66.0,0.0,68.0,0.0,72.0,87.0,0.0,0.0,0.0,0,52.0,0.0,0
0,0.0,33.0,0.0,0.0,0.0,72.0,60.0,0.0,60.0,0.0,72.0,89.0,0.0,0.0,0.0,0,60.0,0.0,0
0,0.0,33.0,23.0,0.0,0.0,72.0,60.0,0.0,60.0,0.0,72.0,89.0,0.0,0.0,0.0,0,60.0,0.0,0
0,0.0,33.0,14.0,0.0,0.0,72.0,83.0,0.0,86.0,0.0,72.0,79.0,0.0,0.0,0.0,0,69.0,0.0,0
0,0.0,32.0,8.0,0.0,0.0,72.0,74.0,0.0,70.0,0.0,76.0,85.0,0.0,0.0,0.0,0,46.0,0.0,0
0,0.0,34.0,40.0,0.0,0.0,71.0,77.0,0.0,75.0,0.0,74.0,78.0,0.0,0.0,0.0,0,51.0,0.0,0
0,0.0,27.0,0.0,0.0,0.0,71.0,65.0,0.0,66.0,0.0,70.0,84.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,26.0,0.0,0.0,0.0,71.0,63.0,0.0,64.0,0.0,66.0,84.0,0.0,0.0,0.0,0,73.0,0.0,0
0,0.0,27.0,7.0,0.0,0.0,70.0,88.0,0.0,93.0,0.0,63.0,89.0,0.0,0.0,0.0,0,42.0,0.0,0
0,0.0,30.0,7.0,0.0,0.0,70.0,65.0,0.0,65.0,0.0,70.0,79.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,23.0,0.0,0.0,0.0,70.0,73.0,0.0,63.0,0.0,55.0,84.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,70.0,90.0,0.0,89.0,0.0,52.0,92.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,27.0,0.0,0.0,0.0,70.0,69.0,0.0,68.0,0.0,67.0,90.0,0.0,0.0,0.0,0,55.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,69.0,65.0,0.0,73.0,0.0,46.0,88.0,0.0,0.0,0.0,0,63.0,0.0,0
0,0.0,23.0,0.0,0.0,0.0,68.0,73.0,0.0,73.0,0.0,50.0,89.0,0.0,0.0,0.0,0,40.0,0.0,0
0,0.0,28.0,2.0,0.0,0.0,68.0,84.0,0.0,86.0,0.0,60.0,84.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,68.0,83.0,0.0,85.0,0.0,59.0,86.0,0.0,0.0,0.0,0,46.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,68.0,56.0,0.0,54.0,0.0,59.0,75.0,0.0,0.0,0.0,0,70.0,0.0,0
0,0.0,25.0,3.0,0.0,0.0,68.0,57.0,0.0,65.0,0.0,57.0,88.0,0.0,0.0,0.0,0,69.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,68.0,75.0,0.0,82.0,0.0,50.0,82.0,0.0,0.0,0.0,0,83.0,0.0,0
0,0.0,25.0,4.0,0.0,0.0,67.0,72.0,0.0,72.0,0.0,63.0,95.0,0.0,0.0,0.0,0,49.0,0.0,0
0,0.0,24.0,4.0,0.0,0.0,67.0,55.0,0.0,54.0,0.0,53.0,92.0,0.0,0.0,0.0,0,49.0,0.0,0
0,0.0,26.0,0.0,0.0,0.0,66.0,76.0,0.0,74.0,0.0,58.0,82.0,0.0,0.0,0.0,0,59.0,0.0,0
0,0.0,23.0,9.0,0.0,0.0,66.0,54.0,0.0,51.0,0.0,46.0,95.0,0.0,0.0,0.0,0,57.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,66.0,77.0,0.0,87.0,0.0,55.0,84.0,0.0,0.0,0.0,0,54.0,0.0,0
0,0.0,28.0,0.0,0.0,0.0,66.0,56.0,0.0,63.0,0.0,70.0,78.0,0.0,0.0,0.0,0,59.0,0.0,0
0,0.0,27.0,2.0,0.0,0.0,66.0,75.0,0.0,77.0,0.0,57.0,83.0,0.0,0.0,0.0,0,74.0,0.0,0
0,0.0,24.0,-4.0,0.0,0.0,65.0,56.0,0.0,52.0,0.0,54.0,93.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,65.0,62.0,0.0,69.0,0.0,49.0,85.0,0.0,0.0,0.0,0,62.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,65.0,68.0,0.0,69.0,0.0,50.0,80.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,26.0,0.0,0.0,0.0,65.0,66.0,0.0,66.0,0.0,50.0,82.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,27.0,1.0,0.0,0.0,65.0,87.0,0.0,89.0,0.0,54.0,84.0,0.0,0.0,0.0,0,52.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,65.0,70.0,0.0,68.0,0.0,55.0,81.0,0.0,0.0,0.0,0,55.0,0.0,0
0,0.0,26.0,1.0,0.0,0.0,65.0,62.0,0.0,62.0,0.0,57.0,89.0,0.0,0.0,0.0,0,61.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,65.0,50.0,0.0,51.0,0.0,50.0,90.0,0.0,0.0,0.0,0,63.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,64.0,78.0,0.0,76.0,0.0,48.0,84.0,0.0,0.0,0.0,0,50.0,0.0,0
0,0.0,26.0,0.0,0.0,0.0,64.0,72.0,0.0,75.0,0.0,55.0,82.0,0.0,0.0,0.0,0,72.0,0.0,0
0,0.0,22.0,0.0,0.0,0.0,64.0,81.0,0.0,75.0,0.0,48.0,84.0,0.0,0.0,0.0,0,57.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,64.0,68.0,0.0,67.0,0.0,41.0,91.0,0.0,0.0,0.0,0,55.0,0.0,0
0,0.0,21.0,0.0,0.0,0.0,64.0,56.0,0.0,62.0,0.0,47.0,96.0,0.0,0.0,0.0,0,44.0,0.0,0
0,0.0,22.0,0.0,0.0,0.0,64.0,82.0,0.0,87.0,0.0,42.0,88.0,0.0,0.0,0.0,0,45.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,64.0,78.0,0.0,84.0,0.0,39.0,82.0,0.0,0.0,0.0,0,76.0,0.0,0
0,0.0,27.0,0.0,0.0,0.0,64.0,70.0,0.0,67.0,0.0,69.0,80.0,0.0,0.0,0.0,0,67.0,0.0,0
0,0.0,25.0,0.0,0.0,0.0,64.0,71.0,0.0,68.0,0.0,45.0,92.0,0.0,0.0,0.0,0,59.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,63.0,81.0,0.0,76.0,0.0,49.0,83.0,0.0,0.0,0.0,0,41.0,0.0,0
0,0.0,23.0,0.0,0.0,0.0,63.0,84.0,0.0,88.0,0.0,39.0,84.0,0.0,0.0,0.0,0,66.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,63.0,67.0,0.0,66.0,0.0,46.0,93.0,0.0,0.0,0.0,0,47.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,62.0,78.0,0.0,70.0,0.0,40.0,78.0,0.0,0.0,0.0,0,49.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,61.0,76.0,0.0,72.0,0.0,35.0,87.0,0.0,0.0,0.0,0,65.0,0.0,0
0,0.0,0.0,176.0,7.0,14.0,98.0,60.0,55.0,52.0,63.0,99.0,86.0,99.0,0.0,88.0,0,98.0,0.0,0
0,0.0,0.0,166.0,4.0,10.0,98.0,80.0,85.0,83.0,58.0,93.0,94.0,92.0,0.0,90.0,0,87.0,0.0,0
0,0.0,0.0,167.0,1.0,13.0,96.0,66.0,69.0,65.0,53.0,98.0,89.0,97.0,0.0,81.0,0,86.0,0.0,0
0,0.0,0.0,184.0,3.0,15.0,93.0,57.0,53.0,53.0,65.0,99.0,93.0,94.0,0.0,80.0,0,81.0,0.0,0
0,0.0,0.0,139.0,0.0,10.0,93.0,86.0,92.0,90.0,57.0,84.0,93.0,87.0,0.0,89.0,0,91.0,0.0,0
0,0.0,0.0,149.0,0.0,8.0,92.0,63.0,64.0,58.0,63.0,91.0,87.0,93.0,0.0,83.0,0,95.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,91.0,73.0,78.0,76.0,55.0,85.0,90.0,90.0,0.0,81.0,0,90.0,0.0,0
0,0.0,0.0,131.0,0.0,6.0,90.0,70.0,66.0,68.0,85.0,93.0,93.0,89.0,0.0,73.0,0,69.0,0.0,0
0,0.0,0.0,98.0,0.0,3.0,89.0,77.0,79.0,76.0,59.0,88.0,85.0,94.0,0.0,86.0,0,74.0,0.0,0
0,0.0,0.0,11.0,0.0,3.0,89.0,77.0,79.0,76.0,59.0,88.0,85.0,94.0,0.0,86.0,0,74.0,0.0,0
0,0.0,0.0,45.0,0.0,0.0,89.0,88.0,91.0,92.0,63.0,75.0,95.0,82.0,0.0,85.0,0,93.0,0.0,0
0,0.0,0.0,115.0,1.0,3.0,89.0,86.0,92.0,91.0,81.0,78.0,97.0,85.0,0.0,70.0,0,90.0,0.0,0
0,0.0,0.0,72.0,0.0,4.0,88.0,83.0,87.0,85.0,61.0,81.0,92.0,89.0,0.0,74.0,0,78.0,0.0,0
0,0.0,0.0,32.0,0.0,1.0,88.0,61.0,69.0,63.0,70.0,77.0,92.0,90.0,0.0,85.0,0,96.0,0.0,0
0,0.0,0.0,146.0,1.0,4.0,87.0,65.0,62.0,64.0,63.0,88.0,89.0,87.0,0.0,77.0,0,85.0,0.0,0
0,0.0,0.0,126.0,0.0,2.0,87.0,70.0,69.0,65.0,65.0,79.0,99.0,87.0,0.0,75.0,0,79.0,0.0,0
0,0.0,0.0,86.0,0.0,1.0,86.0,71.0,76.0,68.0,69.0,77.0,98.0,87.0,0.0,85.0,0,70.0,0.0,0
0,0.0,0.0,96.0,0.0,0.0,86.0,69.0,72.0,71.0,74.0,87.0,97.0,85.0,0.0,63.0,0,75.0,0.0,0
0,0.0,0.0,91.0,0.0,3.0,85.0,69.0,74.0,69.0,54.0,81.0,86.0,85.0,0.0,83.0,0,84.0,0.0,0
0,0.0,0.0,44.0,0.0,0.0,85.0,73.0,74.0,64.0,51.0,78.0,88.0,92.0,0.0,79.0,0,90.0,0.0,0
0,0.0,0.0,91.0,0.0,1.0,84.0,83.0,85.0,76.0,62.0,72.0,91.0,87.0,0.0,70.0,0,88.0,0.0,0
0,0.0,0.0,40.0,0.0,0.0,83.0,76.0,78.0,75.0,59.0,76.0,84.0,85.0,0.0,79.0,0,85.0,0.0,0
0,0.0,0.0,107.0,0.0,3.0,83.0,52.0,56.0,51.0,66.0,88.0,90.0,85.0,0.0,67.0,0,81.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,82.0,91.0,87.0,91.0,57.0,72.0,93.0,85.0,0.0,66.0,0,68.0,0.0,0
0,0.0,0.0,121.0,0.0,4.0,81.0,65.0,66.0,59.0,54.0,87.0,88.0,84.0,0.0,72.0,0,63.0,0.0,0
0,0.0,0.0,78.0,0.0,0.0,80.0,72.0,76.0,75.0,55.0,83.0,80.0,83.0,0.0,81.0,0,80.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,79.0,65.0,69.0,66.0,60.0,73.0,86.0,82.0,0.0,78.0,0,85.0,0.0,0
0,0.0,0.0,9.0,0.0,0.0,79.0,56.0,64.0,53.0,58.0,68.0,95.0,79.0,0.0,86.0,0,87.0,0.0,0
0,0.0,0.0,87.0,0.0,3.0,79.0,66.0,62.0,64.0,54.0,87.0,83.0,84.0,0.0,64.0,0,80.0,0.0,0
0,0.0,0.0,92.0,0.0,4.0,79.0,89.0,89.0,88.0,61.0,64.0,94.0,73.0,0.0,81.0,0,85.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,78.0,83.0,85.0,85.0,71.0,65.0,93.0,75.0,0.0,72.0,0,69.0,0.0,0
0,0.0,0.0,44.0,0.0,0.0,78.0,73.0,76.0,79.0,65.0,59.0,92.0,86.0,0.0,76.0,0,79.0,0.0,0
0,0.0,0.0,52.0,0.0,2.0,78.0,84.0,83.0,83.0,56.0,59.0,93.0,84.0,0.0,85.0,0,64.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,78.0,74.0,79.0,75.0,63.0,75.0,78.0,82.0,0.0,79.0,0,90.0,0.0,0
0,0.0,0.0,68.0,0.0,2.0,78.0,60.0,55.0,54.0,64.0,84.0,84.0,85.0,0.0,79.0,0,65.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,78.0,72.0,66.0,70.0,47.0,68.0,83.0,82.0,0.0,90.0,0,82.0,0.0,0
0,0.0,0.0,47.0,0.0,1.0,78.0,69.0,74.0,69.0,59.0,79.0,83.0,83.0,0.0,87.0,0,63.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,77.0,82.0,91.0,93.0,54.0,58.0,90.0,87.0,0.0,82.0,0,59.0,0.0,0
0,0.0,0.0,100.0,0.0,4.0,77.0,63.0,65.0,65.0,52.0,72.0,85.0,87.0,0.0,74.0,0,75.0,0.0,0
0,0.0,0.0,49.0,0.0,1.0,77.0,77.0,85.0,84.0,51.0,60.0,88.0,87.0,0.0,69.0,0,79.0,0.0,0
0,0.0,0.0,22.0,0.0,0.0,77.0,78.0,86.0,82.0,60.0,67.0,84.0,85.0,0.0,78.0,0,76.0,0.0,0
0,0.0,0.0,48.0,0.0,0.0,76.0,72.0,71.0,70.0,59.0,74.0,89.0,78.0,0.0,65.0,0,76.0,0.0,0
0,0.0,0.0,10.0,0.0,0.0,76.0,66.0,70.0,67.0,58.0,71.0,85.0,82.0,0.0,88.0,0,66.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,72.0,81.0,73.0,52.0,71.0,83.0,85.0,0.0,77.0,0,70.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,69.0,70.0,62.0,54.0,79.0,79.0,86.0,0.0,66.0,0,72.0,0.0,0
0,0.0,0.0,26.0,0.0,0.0,75.0,67.0,71.0,64.0,64.0,73.0,91.0,75.0,0.0,68.0,0,75.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,75.0,74.0,75.0,70.0,59.0,76.0,85.0,77.0,0.0,69.0,0,66.0,0.0,0
0,0.0,0.0,22.0,0.0,0.0,75.0,83.0,88.0,86.0,65.0,67.0,93.0,76.0,0.0,74.0,0,60.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,75.0,91.0,90.0,91.0,73.0,63.0,92.0,74.0,0.0,66.0,0,72.0,0.0,0
0,0.0,0.0,15.0,0.0,0.0,75.0,83.0,86.0,85.0,69.0,69.0,95.0,74.0,0.0,61.0,0,61.0,0.0,0
0,0.0,0.0,40.0,0.0,0.0,74.0,64.0,65.0,62.0,52.0,76.0,84.0,84.0,0.0,66.0,0,69.0,0.0,0
0,0.0,0.0,13.0,0.0,0.0,74.0,64.0,66.0,71.0,53.0,63.0,91.0,81.0,0.0,77.0,0,76.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,74.0,69.0,75.0,71.0,58.0,71.0,84.0,82.0,0.0,78.0,0,63.0,0.0,0
0,0.0,0.0,32.0,0.0,0.0,74.0,69.0,73.0,70.0,59.0,68.0,88.0,78.0,0.0,71.0,0,75.0,0.0,0
0,0.0,0.0,93.0,0.0,4.0,74.0,80.0,83.0,78.0,53.0,57.0,93.0,86.0,0.0,68.0,0,65.0,0.0,0
0,0.0,0.0,14.0,0.0,0.0,73.0,69.0,75.0,77.0,68.0,52.0,96.0,81.0,0.0,74.0,0,65.0,0.0,0
0,0.0,0.0,10.0,0.0,0.0,73.0,71.0,80.0,74.0,64.0,68.0,87.0,77.0,0.0,74.0,0,64.0,0.0,0
0,0.0,0.0,23.0,0.0,1.0,73.0,56.0,58.0,56.0,65.0,70.0,95.0,75.0,0.0,74.0,0,65.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,73.0,51.0,54.0,49.0,73.0,50.0,98.0,83.0,0.0,75.0,0,74.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,71.0,69.0,68.0,55.0,65.0,82.0,81.0,0.0,82.0,0,72.0,0.0,0
0,0.0,0.0,17.0,0.0,0.0,73.0,74.0,83.0,78.0,46.0,73.0,81.0,85.0,0.0,62.0,0,72.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,73.0,70.0,73.0,72.0,49.0,74.0,78.0,87.0,0.0,60.0,0,72.0,0.0,0
0,0.0,0.0,7.0,0.0,0.0,73.0,65.0,75.0,65.0,62.0,68.0,88.0,79.0,0.0,73.0,0,66.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,72.0,72.0,74.0,64.0,52.0,60.0,84.0,85.0,0.0,64.0,0,76.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,69.0,77.0,74.0,64.0,67.0,89.0,76.0,0.0,74.0,0,61.0,0.0,0
0,0.0,0.0,17.0,0.0,0.0,72.0,75.0,79.0,72.0,60.0,60.0,89.0,80.0,0.0,75.0,0,68.0,0.0,0
