Last Name,First Name,College,Rank,Draft Class,Position,Jersey,Height ,Weight,2025 College Year,Awards ,Star Rating,Hometown,Homestate,Race,Photo
Smith,James,Alabama,,2027,DT,,,,Junior,,,,,,
Smith,Jaylen,Army,,2027,MLB,,,,Junior,,,,,,
Smith,Dylan,OSU,,2027,CB,,,,Junior,,,,,,
Smith,Xavier,UTEP,,2027,SS,,,,Junior,,,,,,
Smith,Isaac,Miss St.,,2027,SS,,,,Junior,,,,,,
Smith Jr.,Will,Bucks,,2027,LE,,,,Junior,,,,,,
Sorsby,Brendan,Cincinnati,,2027,RB,,,,Junior,,,,,,
Sowell,Chase,ISU,,2027,WR,,,,Junior,,,,,,
Spence,Brad,Texas,,2027,MLB,,,,Junior,,,,,,
Stamps,Ashton,LSU,,2027,CB,,,,Junior,,,,,,
Stewart,Dylan,SC,,2027,RE,,,,Junior,,,,,,
Stone,David,Oklahoma,,2027,DT,,,,Junior,,,,,,
Story,Caden,Clemson,,2027,DT,,,,Junior,,,,,,
Taggert,Harrison,BYU,,2027,MLB,,,,Junior,,,,,,
Tanona,Joey,Purdue,,2027,RG,,,,Junior,,,,,,
Tanuvasa,Keanu,BYU,,2027,DT,,,,Junior,,,,,,
Tatum,Taylor,Oklahoma,,2027,RB,,,,Junior,,,,,,
Taylor,Jake,Oklahoma,,2027,LT,,,,Junior,,,,,,
Thomas,Jai'Den,UNLV,,2027,RB,,,,Junior,,,,,,
Thomas,Amare,Houston,,2027,WR,,,,Junior,,,,,,
Thomas,De'Marion,Vanderbilt,,2027,DT,,,,Junior,,,,,,
Thompkins,Devan,USC,,2027,RE,,,,Junior,,,,,,
Thompson,Josiah,SC,,2027,LT,,,,Junior,,,,,,
Thompson,Jalen,Mich St.,,2027,RE,,,,Junior,,,,,,
Thornton,Bryce,Florida,,2027,FS,,,,Junior,,,,,,
Tillman,Zakari,Miss St.,,2027,MLB,,,,Junior,,,,,,
Toviano,Javien,LSU,,2027,CB,,,,Junior,,,,,,
Tracy,Zion,Penn St.,,2027,CB,,,,Junior,,,,,,
Trader,Joshisa,Miami,,2027,WR,,,,Junior,,,,,,
Tshabola,Tegra,Bucks,,2027,LG,,,,Junior,,,,,,
Tucker,Tyrique,Indiana,,2027,DT,,,,Junior,,,,,,
Turner,Devin,Baylor,,2027,SS,,,,Junior,,,,,,
Tyson,Jordan,ASU,,2027,WR,,,,Junior,,,,,,
Umanmielen,Princewill,Ole Miss,,2027,LOLB,,,,Junior,,,,,,
Umeozulu,Neto,Texas,,2027,RG,,,,Junior,,,,,,
Umeozulu,Desmond,SC,,2027,LOLB,,,,Junior,,,,,,
Urlacher,Kennedy,USC,,2027,FS,,,,Junior,,,,,,
Vanest,Zander,McNeese,,2027,P,,,,Junior,,,,,,
Vasquez,Alex,Akron,,2027,WR,,,,Junior,,,,,,
Veltkamp,Caden,FAU,,2027,RB,,,,Junior,,,,,,
Villamu-Asa,Kyngstonn,Notre Dame,,2027,MLB,,,,Junior,,,,,,
Virgin-Morgan,Jayden,Boise St.,,2027,LOLB,,,,Junior,,,,,,
Wagner,Aamil,Notre Dame,,2027,RT,,,,Junior,,,,,,
Wagoner,Jasiah,Cal,,2027,CB,,,,Junior,,,,,,
Walker,Caleb,UCLA,,2027,LG,,,,Junior,,,,,,
Walker,John,UCF,,2027,DT,,,,Junior,,,,,,
Waller Jr.,DJ,Kentucky,,2027,CB,,,,Junior,,,,,,
Ward,Tavin,USF,,2027,FS,,,,Junior,,,,,,
Washington,A'Mauri,Oregon,,2027,DT,,,,Junior,,,,,,
Washington,Nick,Troy,,2027,SS,,,,Junior,,,,,,
Webb,Kentrell,Houston,,2027,FS,,,,Junior,,,,,,
Weeks,Whit,LSU,,2027,MLB,,,,Junior,,,,,,
Weigman,Connor,Houston,,2027,QB,,,,Junior,,,,,,
Wesco Jr.,Bryant,Clemson,,2027,WR,,,,Junior,,,,,,
White,Jahiem,WVU,,2027,RB,,,,Junior,,,,,,
White,Jaylen,Notre Dame,,2027,LOLB,,,,Junior,,,,,,
Wiggins,Quency,Colorado,,2027,RE,,,,Junior,,,,,,
Wilde,Griffin,NW,,2027,WR,,,,Junior,,,,,,
Williams,Ryan,Alabama,,2027,WR,,,,Junior,,,,,,
Williams,Ayden,Miss. St.,,2027,WR,,,,Junior,,,,,,
Williams,Antonio,Clemson,,2027,WR,,,,Junior,,,,,,
Williams,Hykeem,FSU,,2027,WR,,,,Junior,,,,,,
Williams,Riley,OSU,,2027,TE,,,,Junior,,,,,,
Williams,PJ,SMU,,2027,LT,,,,Junior,,,,,,
Williams,BJ,Pitt,,2027,LG,,,,Junior,,,,,,
Williams,James,FSU,,2027,LE,,,,Junior,,,,,,
Williams,Justin,Georgia,,2027,MLB,,,,Junior,,,,,,
Williams,Jontez,ISU,,2027,CB,,,,Junior,,,,,,
Williams,Palmer,Baylor,,2027,P,,,,Junior,,,,,,
Williams Jr.,Derek,Texas,,2027,SS,,,,Junior,,,,,,
Willich,Carson,ISU,,2027,LOLB,,,,Junior,,,,,,
Wilson,Sheridan,Texas Tech,,2027,C,,,,Junior,,,,,,
Wilson,Trey,SMU,,2027,RE,,,,Junior,,,,,,
Wilson,Raylen,Georgia,,2027,ROLB,,,,Junior,,,,,,
Wingo,Ryan,Texas,,2027,WR,,,,Junior,,,,,,
Wisner,Quintrevion,Texas,,2027,RB,,,,Junior,,,,,,
Woodring,Peyton,Georgia,,2027,K,,,,Junior,,,,,,
Woodson,Caleb,V Tech,,2027,LOLB,,,,Junior,,,,,,
Woodyard,Peyton,Oregon,,2027,FS,,,,Junior,,,,,,
Wright,T.K.,Temple,,2027,MLB,,,,Junior,,,,,,
Wright,Collin,Stanford,,2027,CB,,,,Junior,,,,,,
Wright Jr.,Mike,YSU,UD,2027,DT,,,,Junior,,,,,,
Wynn,Tymir,Colgate,,2027,CB,,,,Junior,,,,,,
Yates,Jaden,Ole Miss,,2027,MLB,,,,Junior,,,,,,
York,Taurean,TA&M,,2027,MLB,,,,Junior,,,,,,
Zunk,Linus,Vanderbilt,,2027,RE,,,,Junior,,,,,,
Underwood,Bryce,Michigan,,2028,QB,,,,Sophomore,,,,,,
Sayin,Julian,Bucks,,2028,QB,,,,Sophomore,,,,,,
Russell,Keelon,Alabama,,2028,QB,,,,Sophomore,,,,,,
Sellers,LaNorris,SC,,2028,QB,,,,Sophomore,,,,,,
Holstein,Eli,Pitt,,2028,QB,,,,Sophomore,,,,,,
Leavitt,Sam,ASU,,2028,QB,,,,Sophomore,,,,,,
Carr,C.J.,Notre Dame,,2028,QB,,,,Sophomore,,,,,,
Hayes,Leon,Texas St.,UD,2028,QB,,,,Sophomore,,,,,,
Kromenhoek,Luke,Miss St.,,2028,QB,,,,Sophomore,,,,,,
Novosad,Austin,Oregon,,2028,QB,,,,Sophomore,,,,,,
Knauer,Brian,TCU,UD,2028,QB,,,,Sophomore,,,,,,
Baker,Jordan,UCLA,UD,2028,QB,,,,Sophomore,,,,,,
Longwell,Drew,Kent,UD,2028,QB,,,,Sophomore,,,,,,
Nelson,Malachi,UTEP,,2028,QB,,,,Sophomore,,,,,,
VanVleet,Drew,Dayton,,2028,QB,,,,Sophomore,,,,,,
Maddox,Austin,Miami (OH),UD,2028,QB,,,,Sophomore,,,,,,
Miller,Luca,Akron,UD,2028,QB,,,,Sophomore,,,,,,
Harbor,Lance,FSU,UD,2028,QB,,,,Sophomore,,,,,,
Falco,Shane,Bucks,UD,2028,QB,,,,Sophomore,,,,,,
Vizzina,Christopher,Clemson,,2028,QB,,,,Sophomore,,,,,,
Crewe,Paul,FSU,UD,2028,QB,,,,Sophomore,,,,,,
Beaman,Willie,Houston,UD,2028,QB,,,,Sophomore,,,,,,
Williams Jr.,Demond,Washington,,2028,QB,,,,Sophomore,,,,,,
Bullock,Evan,LA Tech,,2028,QB,,,,Sophomore,,,,,,
Blake,Paul,N. Texas,UD,2028,QB,,,,Sophomore,,,,,,
Callahan,Bo,Wisconsin,UD,2028,QB,,,,Sophomore,,,,,,
Moxon,Johnny,Brown,UD,2028,QB,,,,Sophomore,,,,,,
Rooney,Cap,Miami,UD,2028,QB,,,,Sophomore,,,,,,
Bass,Sunshine,SC,UD,2028,QB,,,,Sophomore,,,,,,
Street,Jason,Notre Dame,UD,2028,QB,,,,Sophomore,,,,,,
Berry,Harlem,LSU,,2028,RB,,,,Sophomore,,,,,,
Hadry,Ahmad,Missou,,2028,RB,,,,Sophomore,,,,,,
Davidson,Gideon,Clemson,,2028,RB,,,,Sophomore,,,,,,
Jefferson,Darnell,ESU,UD,2028,RB,,,,Sophomore,,,,,,
Williams,Smash,TA&M,UD,2028,RB,,,,Sophomore,,,,,,
Martin Jr.,Quinton,Penn St.,,2028,RB,,,,Sophomore,,,,,,
Meggett,Earl,TCU,UD,2028,RB,,,,Sophomore,,,,,,
Simon,James,Texas,,2028,RB,,,,Sophomore,,,,,,
Lewis,Peyton,Tennesee,,2028,RB,,,,Sophomore,,,,,,
Kromah,Qusmane,FSU,,2028,RB,,,,Sophomore,,,,,,
Lyle,Jordan,Miami,,2028,RB,,,,Sophomore,,,,,,
Lacy,Kewan,Ole Miss,,2028,RB,,,,Sophomore,,,,,,
Owens,Savior,Cincinnati,UD,2028,RB,,,,Sophomore,,,,,,
Russell,Braylen,Arkansas,,2028,RB,,,,Sophomore,,,,,,
Jackson,Syncere,Tiffin,UD,2028,RB,,,,Sophomore,,,,,,
Williams,Aneyas,Notre Dame,,2028,RB,,,,Sophomore,,,,,,
Bowens,Chauncey,Georgia,,2028,RB,,,,Sophomore,,,,,,
Bishop,DeSean,Tennesee,,2028,RB,,,,Sophomore,,,,,,
Johnson Jr.,Chris,SMU,,2028,RB,,,,Sophomore,,,,,,
Hill,Nino,Buffalo,UD,2028,RB,,,,Sophomore,,,,,,
Washington,Julian,G Tech,UD,2028,RB,,,,Sophomore,,,,,,
Miles,Boobie,N. Texas,UD,2028,RB,,,,Sophomore,,,,,,
Cabana,Cole,Michigan,,2028,RB,,,,Sophomore,,,,,,
Scarborough,Nate,Oklahoma,UD,2028,RB,,,,Sophomore,,,,,,
Brown,Wendell,Texas,UD,2028,RB,,,,Sophomore,,,,,,
Smothers,Hollywood,NCSt.,,2028,RB,,,,Sophomore,,,,,,
Harris,Demetrius,Colorado,UD,2028,RB,,,,Sophomore,,,,,,
Basham,Carson,Walsh,UD,2028,RB,,,,Sophomore,,,,,,
Shilo,Craig,Buffalo State,UD,2028,RB,,,,Sophomore,,,,,,
Weathers,Willie,TCU,UD,2028,RB,,,,Sophomore,,,,,,
Taylor,Leon,USC,UD,2028,RB,,,,Sophomore,,,,,,
Palita,Junior,SMU,UD,2028,RB,,,,Sophomore,,,,,,
McBurney,Emeric,Purdue,UD,2028,RB,,,,Sophomore,,,,,,
Bundy,Al,WIU,UD,2028,FB,,,,Sophomore,,,,,,
Giaquinta,Ty,Liberty,UD,2028,FB,,,,Sophomore,,,,,,
Gump,Forrest,Alabama,UD,2028,FB,,,,Sophomore,,,,,,
Riggans,Tim,TSU,UD,2028,FB,,,,Sophomore,,,,,,
Turley,Khali,Fresno St.,UD,2028,FB,,,,Sophomore,,,,,,
Moore,Dakorien,Oregon,,2028,WR,,,,Sophomore,,,,,,
Cunningham,Caleb,Ole Miss,,2028,WR,,,,Sophomore,,,,,,
Graham,Mylan,Bucks,,2028,WR,,,,Sophomore,,,,,,
Myles,Jerome,TA&M,,2028,WR,,,,Sophomore,,,,,,
Thompson,Perry,Auburn,,2028,WR,,,,Sophomore,,,,,,
Bennett Jr.,Mazeo,SC,,2028,WR,,,,Sophomore,,,,,,
Odom,Caleb,Ole Miss,,2028,WR,,,,Sophomore,,,,,,
Porter,Quincy,Bucks,,2028,WR,,,,Sophomore,,,,,,
Bussey,Terry,TA&M,,2028,WR,,,,Sophomore,,,,,,
Marsh,Nick,Mich St.,,2028,WR,,,,Sophomore,,,,,,
Williams,Cam,Notre Dame,,2028,WR,,,,Sophomore,,,,,,
Gates Jr.,Antonio,Mich State,,2028,WR,,,,Sophomore,,,,,,
Shelton,Terry,TCU,,2028,WR,,,,Sophomore,,,,,,
Parker,Kyle,LSU,,2028,WR,,,,Sophomore,,,,,,
Moss,Deacon,Tulsa,UD,2028,WR,,,,Sophomore,,,,,,
Henry,Keonde,Memphis,,2028,WR,,,,Sophomore,,,,,,
Sanderson,Jimmy,Miami,UD,2028,WR,,,,Sophomore,,,,,,
Kearney,Zion,Oklahoma,,2028,WR,,,,Sophomore,,,,,,
Meadows,Derek,Alabama,,2028,WR,,,,Sophomore,,,,,,
Brown,Jalen,FSU,,2028,WR,,,,Sophomore,,,,,,
McClellan,Jeremiah,Oregon,,2028,WR,,,,Sophomore,,,,,,
Porter,Shamar,UConn,,2028,WR,,,,Sophomore,,,,,,
Cozart,Ashton,SMU,,2028,WR,,,,Sophomore,,,,,,
Tidwell,Rod,ASU,UD,2028,WR,,,,Sophomore,,,,,,
McNeil,Cynceir,BGSU,,2028,WR,,,,Sophomore,,,,,,
Hamper,Mark,Wisconsin,,2028,WR,,,,Sophomore,,,,,,
Haynes,Zeed,Syracuse,,2028,WR,,,,Sophomore,,,,,,
Rogers,Noah,NCSt.,,2028,WR,,,,Sophomore,,,,,,
Hamilton,Christian,NC,,2028,WR,,,,Sophomore,,,,,,
Johnson,Noble,ASU,,2028,WR,,,,Sophomore,,,,,,
Mizell,Aidan,Florida,,2028,WR,,,,Sophomore,,,,,,
Jennings,Jaycen,Tennesee,UD,2028,WR,,,,Sophomore,,,,,,
Sampson Jr.,Shelton,UL Laf,,2028,WR,,,,Sophomore,,,,,,
Baez,Fabian,W. Illinois,,2028,WR,,,,Sophomore,,,,,,
Adams,Keylen,V Tech,,2028,WR,,,,Sophomore,,,,,,
Becker,Charlie,Indiana,,2028,WR,,,,Sophomore,,,,,,
Rodgers,Bryson,Bucks,,2028,WR,,,,Sophomore,,,,,,
Jacobs,Vandrevius,SC,,2028,WR,,,,Sophomore,,,,,,
James,Spencer,UCLA,UD,2028,WR,,,,Sophomore,,,,,,
Tweeter,Charlie,WTA&M,UD,2028,WR,,,,Sophomore,,,,,,
Franklin,Clifford,Wagner,UD,2028,WR,,,,Sophomore,,,,,,
Vaughn,Cam,WVU,,2028,WR,,,,Sophomore,,,,,,
Kam,Shanks,Arkansas,,2028,WR,,,,Sophomore,,,,,,
VanderZee,Reece,Iowa,,2028,WR,,,,Sophomore,,,,,,
Bates,Kenny,UL Monroe,UD,2028,WR,,,,Sophomore,,,,,,
Covey IV,Frank,NW,,2028,WR,,,,Sophomore,,,,,,
Adams,Asher,UC Irvine,UD,2028,WR,,,,Sophomore,,,,,,
Walker,Kyson,Heidelburg,UD,2028,WR,,,,Sophomore,,,,,,
Williams,Elyiss,Georgia,,2028,TE,,,,Sophomore,,,,,,
Cure,Linkon,Kansas State,,2028,TE,,,,Sophomore,,,,,,
Green,Trey'Dez,LSU,,2028,TE,,,,Sophomore,,,,,,
Johnson,Jamari,Oregon,,2028,TE,,,,Sophomore,,,,,,
Prieskorn,Brady,Michigan,,2028,TE,,,,Sophomore,,,,,,
Nelson,Carter,Nebraska,,2028,TE,,,,Sophomore,,,,,,
Lofton,Elijah,Miami,,2028,TE,,,,Sophomore,,,,,,
Davis,Ethan,Tennesee,,2028,TE,,,,Sophomore,,,,,,
Thomas,Landen,FSU,,2028,TE,,,,Sophomore,,,,,,
Lockwood,Ty,BC,,2028,TE,,,,Sophomore,,,,,,
Jacobsen,Drake,Ashland,UD,2028,TE,,,,Sophomore,,,,,,
Echols,Jonathan,USF,,2028,TE,,,,Sophomore,,,,,,
Swanson,Ryner,BYU,,2028,TE,,,,Sophomore,,,,,,
Rappleyea,Andrew,Penn St.,,2028,TE,,,,Sophomore,,,,,,
Platt,Jaden,Arkansas,,2028,TE,,,,Sophomore,,,,,,
Easter,Shamar,Arkansas,,2028,TE,,,,Sophomore,,,,,,
Eddy,Cheeseburger,Texas Southern,UD,2028,TE,,,,Sophomore,,,,,,
WIlliams,Mason,Ohio,,2028,TE,,,,Sophomore,,,,,,
Schlaffer,Joey,Penn St.,,2028,TE,,,,Sophomore,,,,,,
Toles,Nemo,Bucks,UD,2028,TE,,,,Sophomore,,,,,,
Hoffman,Gavin,Iowa,,2028,TE,,,,Sophomore,,,,,,
Conner,Jayvontay,ECU,,2028,TE,,,,Sophomore,,,,,,
Tonielli,Deakon,Michigan,,2028,TE,,,,Sophomore,,,,,,
Hamm,Jaden,Kansas,,2028,TE,,,,Sophomore,,,,,,
Bowers,Jackson,OSU,,2028,TE,,,,Sophomore,,,,,,
West,Sam,Indiana,,2028,TE,,,,Sophomore,,,,,,
Marshall,Ben,Cal,,2028,TE,,,,Sophomore,,,,,,
Riordan,Tripp,SMU,,2028,TE,,,,Sophomore,,,,,,
Jacobsen,C.J.,Utah,,2028,TE,,,,Sophomore,,,,,,
Sanders Jr.,David,Tenn,,2028,LT,,,,Sophomore,,,,,,
Absher,Sullivan,Notre Dame,,2028,LT,,,,Sophomore,,,,,,
Petty,Josh,G Tech,,2028,LT,,,,Sophomore,,,,,,
Babalola,Andrew,Michigan,,2028,LT,,,,Sophomore,,,,,,
Paige,Elijah,USC,,2028,LT,,,,Sophomore,,,,,,
Morrow,Nick,Cal,,2028,LT,,,,Sophomore,,,,,,
Daniels,Phillip,Bucks,,2028,LT,,,,Sophomore,,,,,,
Hanna,Andrew,Buffalo,UD,2028,LT,,,,Sophomore,,,,,,
Onoh,Chimdy,Penn St.,,2028,LT,,,,Sophomore,,,,,,
Lauck,Trevor,Iowa,,2028,LT,,,,Sophomore,,,,,,
McVay,Miles,NC,,2028,LT,,,,Sophomore,,,,,,
Hughley,Bo,Georgia,,2028,LT,,,,Sophomore,,,,,,
Simmons,Lucas,FSU,,2028,LT,,,,Sophomore,,,,,,
Calhoun,Daniel,Georgia,,2028,LG,,,,Sophomore,,,,,,
Reichert,Logan,Missou,,2028,LG,,,,Sophomore,,,,,,
Ghannam,Layth,V Tech,,2028,LG,,,,Sophomore,,,,,,
Efobi,Nathan,Michigan,,2028,LG,,,,Sophomore,,,,,,
Umarov,Shamurad,Tennesee,,2028,LG,,,,Sophomore,,,,,,
Madlock,Donald,Tulane,UD,2028,LG,,,,Sophomore,,,,,,
Wilson,Gernorris,Oregon,,2028,LG,,,,Sophomore,,,,,,
Birchmeier,Alex,Penn St.,,2028,LG,,,,Sophomore,,,,,,
Herring,Amir,Kansas,,2028,LG,,,,Sophomore,,,,,,
Garcia,Isaiah,Utah,,2028,LG,,,,Sophomore,,,,,,
Banuelos,Micah,USC,,2028,LG,,,,Sophomore,,,,,,
Kennedy,Ja'Marion,LA Tech,,2028,LG,,,,Sophomore,,,,,,
Jackson,Jamal,Washington,UD,2028,LG,,,,Sophomore,,,,,,
Kelly,Madman,Troy,UD,2028,LG,,,,Sophomore,,,,,,
Holmes,Caleb,Pitt,,2028,LG,,,,Sophomore,,,,,,
Finau,Paki,Washington,,2028,C,,,,Sophomore,,,,,,
Mercer,Tyler,Kansas,,2028,C,,,,Sophomore,,,,,,
Poe,Casey,Alabama,,2028,C,,,,Sophomore,,,,,,
Padilla,Joshua,Bucks,,2028,C,,,,Sophomore,,,,,,
Dellinger,Cole,Mich St.,,2028,C,,,,Sophomore,,,,,,
Cleveland,Cash,Colorado,,2028,C,,,,Sophomore,,,,,,
Cousins,Cooper,Penn St.,,2028,C,,,,Sophomore,,,,,,
Norton,Brady,Michigan,,2028,C,,,,Sophomore,,,,,,
Zandamela,Jason,Florida,,2028,C,,,,Sophomore,,,,,,
Stone,John,Rutgers,,2028,C,,,,Sophomore,,,,,,
Fattig,Nick,Texas Tech,,2028,C,,,,Sophomore,,,,,,
Otting,Joey,Notre Dame,,2028,C,,,,Sophomore,,,,,,
Chester,DJ,LSU,,2028,C,,,,Sophomore,,,,,,
Sanders,Brycen,Ole Miss,,2028,C,,,,Sophomore,,,,,,
Bates,Joshua,SMU,,2028,C,,,,Sophomore,,,,,,
Mack,Mekhi,ND College,UD,2028,C,,,,Sophomore,,,,,,
Siereveld,Austin,Bucks,,2028,RG,,,,Sophomore,,,,,,
Thomas,Soloman,LSU,,2028,RG,,,,Sophomore,,,,,,
Thurmon,Elyjah,Clemson,,2028,RG,,,,Sophomore,,,,,,
Carter,DeAndre,Auburn,,2028,RG,,,,Sophomore,,,,,,
Uni,Michael,Georgia,,2028,RG,,,,Sophomore,,,,,,
Anderson,Markee,SC,,2028,RG,,,,Sophomore,,,,,,
Pendleton,Sam,Tennesee,,2028,RG,,,,Sophomore,,,,,,
Alinen,Olanus,Alabama,,2028,RG,,,,Sophomore,,,,,,
Chatman,Jaydon,Texas,,2028,RG,,,,Sophomore,,,,,,
Sanker,Madden,Louisville,,2028,RG,,,,Sophomore,,,,,,
Geis,Micha,Ashland,UD,2028,RG,,,,Sophomore,,,,,,
Walker,Tamarus,Maryland,,2028,RG,,,,Sophomore,,,,,,
Shanahan,TJ,Penn St.,,2028,RG,,,,Sophomore,,,,,,
Young,Cooper,WVU,,2028,RG,,,,Sophomore,,,,,,
Jackson,Andre,Washington,UD,2028,RG,,,,Sophomore,,,,,,
Anderson,Max,Tennesee,,2028,RG,,,,Sophomore,,,,,,
Bob,Billy,WTA&M,UD,2028,RG,,,,Sophomore,,,,,,
Okunlola,Samson,Miami,,2028,RT,,,,Sophomore,,,,,,
Warren,Bennett,Tennesee,,2028,RT,,,,Sophomore,,,,,,
Heywood,Kevin,Wisconsin,,2028,RT,,,,Sophomore,,,,,,
Lambert,Guerby,Notre Dame,,2028,RT,,,,Sophomore,,,,,,
Formby,Wilkin,Alabama,,2028,RT,,,,Sophomore,,,,,,
Sprague,Andrew,Michigan,,2028,RT,,,,Sophomore,,,,,,
Donkoh,Anthony,Penn St.,,2028,RT,,,,Sophomore,,,,,,
James,Buffalo,OSU,UD,2028,RT,,,,Sophomore,,,,,,
Lastik,Louie,Furman,UD,2028,RT,,,,Sophomore,,,,,,
Goosby,Trevor,Texas,,2028,RT,,,,Sophomore,,,,,,
Thomasson,Colton,Baylor,,2028,RT,,,,Sophomore,,,,,,
Fumiko,Jumbo,No College,UD,2028,RT,,,,Sophomore,,,,,,
Blakley,Robert,Ohio,UD,2028,RT,,,,Sophomore,,,,,,
Kaminski,Bud-Lite,SC,UD,2028,RT,,,,Sophomore,,,,,,
Gibson,Isaiah,Georgia,,2028,LE,,,,Sophomore,,,,,,
Jackson,Lance,Texas,,2028,LE,,,,Sophomore,,,,,,
Brown,Jaylen,SC,,2028,LE,,,,Sophomore,,,,,,
Vasek,Colton,Texas,,2028,LE,,,,Sophomore,,,,,,
Porter,Ashton,Oregon,,2028,LE,,,,Sophomore,,,,,,
Vernon,Brenan,Notre Dame,,2028,LE,,,,Sophomore,,,,,,
Kissayi,Adam,Minn,,2028,LE,,,,Sophomore,,,,,,
Edwards,Chase,UL Laf,,2028,LE,,,,Sophomore,,,,,,
Keeley,Keon,Alabama,,2028,LE,,,,Sophomore,,,,,,
Bynum,Anthony,M. Tenn St.,,2028,LE,,,,Sophomore,,,,,,
Allen,Jordan,K State,,2028,LE,,,,Sophomore,,,,,,
Canady,BJ,Cal,,2028,LE,,,,Sophomore,,,,,,
Switowski,Bob,FAU,UD,2028,LE,,,,Sophomore,,,,,,
Scott,Dom,Notre Dame,UD,2028,LE,,,,Sophomore,,,,,,
Howard,Kelze,OSU,,2028,LE,,,,Sophomore,,,,,,
Renaud,Jordan,Alabama,,2028,LE,,,,Sophomore,,,,,,
Campbell,Julius,Furman,UD,2028,LE,,,,Sophomore,,,,,,
Keith,Zachariah,WVU,,2028,LE,,,,Sophomore,,,,,,
Merrieweather,Kenneth,Iowa,,2028,LE,,,,Sophomore,,,,,,
Kyler,Jenkins,Tiffin,UD,2028,LE,,,,Sophomore,,,,,,
Griffin,Elijah,Georgia,,2028,DT,,,,Sophomore,,,,,,
Stewart,Jahkeem,USC,,2028,DT,,,,Sophomore,,,,,,
Johnson,Jericho,Oregon,,2028,DT,,,,Sophomore,,,,,,
Autry,Malik,Auburn,,2028,DT,,,,Sophomore,,,,,,
Blocton,Malik,Auburn,,2028,DT,,,,Sophomore,,,,,,
Echoles,William,Ole Miss,,2028,DT,,,,Sophomore,,,,,,
Sanders,D.J.,TA&M,,2028,DT,,,,Sophomore,,,,,,
Moore,Jason,Bucks,,2028,DT,,,,Sophomore,,,,,,
Epenesa,Iose,Iowa,,2028,DT,,,,Sophomore,,,,,,
Mitchell,Sydir,LSU,,2028,DT,,,,Sophomore,,,,,,
Jonah-Ajonye,Joseph,Georgia,,2028,DT,,,,Sophomore,,,,,,
Adams,Amare,Clemson,,2028,DT,,,,Sophomore,,,,,,
Rainwater,Billy,PVA&M,UD,2028,DT,,,,Sophomore,,,,,,
Burley,Vic,Clemson,,2028,DT,,,,Sophomore,,,,,,
Foster,Braylan,Miami (OH),UD,2028,DT,,,,Sophomore,,,,,,
Gardner,Dior,BGSU,UD,2028,DT,,,,Sophomore,,,,,,
Houstan,Devan,Notre Dame,,2028,DT,,,,Sophomore,,,,,,
Battaglio,Joey,TCU,UD,2028,DT,,,,Sophomore,,,,,,
Etta,Enow,Michigan,,2028,DT,,,,Sophomore,,,,,,
Gilbert,Kendrick,Kentucky,,2028,DT,,,,Sophomore,,,,,,
Robinson,D'Antre,Florida,,2028,DT,,,,Sophomore,,,,,,
Gardner,My'Kell,ASU,,2028,DT,,,,Sophomore,,,,,,
Faga,Isaia,Alabama,,2028,DT,,,,Sophomore,,,,,,
Horton,Josh,Miami,,2028,DT,,,,Sophomore,,,,,,
Jones,Shymeik,G Tech,,2028,DT,,,,Sophomore,,,,,,
Rigsby,Braylon,Texas Tech,,2028,DT,,,,Sophomore,,,,,,
Osborne,Hunter,Virgina,,2028,DT,,,,Sophomore,,,,,,
Herold,Blake,Kansas,,2028,DT,,,,Sophomore,,,,,,
Carter,Avion,TCU,,2028,DT,,,,Sophomore,,,,,,
Young,Bryce,Notre Dame,,2028,RE,,,,Sophomore,,,,,,
Smith II,Nigel,Oklahoma,,2028,RE,,,,Sophomore,,,,,,
Lowe,Hayden,Miami,,2028,RE,,,,Sophomore,,,,,,
Marshall,Nathaniel,Michigan,,2028,RE,,,,Sophomore,,,,,,
WIlliams,Amaris,Auburn,,2028,RE,,,,Sophomore,,,,,,
Engleheart,Kevin,Tex S.,UD,2028,RE,,,,Sophomore,,,,,,
Mayo,Darien,Clemson,,2028,RE,,,,Sophomore,,,,,,
Krimm,Andre,N. Texas,UD,2028,RE,,,,Sophomore,,,,,,
Umeh,Benedict,Stanford,,2028,RE,,,,Sophomore,,,,,,
Avery,Neeo,Maryland,,2028,RE,,,,Sophomore,,,,,,
Weathersby,Tyree,Tennesee,,2028,RE,,,,Sophomore,,,,,,
Kilbane,Michael,NW,,2028,RE,,,,Sophomore,,,,,,
Gracio,Maverick,Pitt,,2028,RE,,,,Sophomore,,,,,,
Green,Adonijah,Louisville,,2028,RE,,,,Sophomore,,,,,,
Carlson,Drake,Purdue,,2028,RE,,,,Sophomore,,,,,,
Davis,Raji,Austin Peay,UD,2028,RE,,,,Sophomore,,,,,,
Shanks,Xavier,Kentucky,UD,2028,RE,,,,Sophomore,,,,,,
Chapman,Zachary,TCU,,2028,RE,,,,Sophomore,,,,,,
Farrell,Pat,Illinois,,2028,RE,,,,Sophomore,,,,,,
Mears,Bobby,Penn St.,,2028,RE,,,,Sophomore,,,,,,
Merritt,Dawson,Nebraska,,2028,LOLB,,,,Sophomore,,,,,,
Riddick,Demarcus,Auburn,,2028,LOLB,,,,Sophomore,,,,,,
Russaw,Qua,Alabama,,2028,LOLB,,,,Sophomore,,,,,,
Gullette,Derion,Miss St.,,2028,LOLB,,,,Sophomore,,,,,,
